issuanceDate,programObjectives,instrumentType,vintageStart,vintageEnd,reportingPeriodStart,reportingPeriodEnd,resourceIdentifier,resourceName,region,country,protocolCategory,protocol,totalVintageQuantity,quantity,serialNumbers,externalSerialNumber,additionalCertifications,retiredCancelled,retireOrCancelDate,retirementBeneficiary,retirementReason,retirementDetails,inputTypes,holdingIdentifier,id_projeto
2023-12-20,NA,VCU,2019-01-01,2019-12-31,2019-01-01,2019-12-31,1112,The Russas Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,188983,1927,16097-739473391-739475317-VCS-VCU-352-VER-BR-14-1112-01012019-31122019-1,NA,CCB-Community Gold,TRUE,2025-03-14,GH Napoli SpA,Retirement for Person or Organization,carbon offsetting GH Napoli SpA  come da quantificazione ISO 14068 anno 2024,NA,283832,1112
2023-12-20,NA,VCU,2019-01-01,2019-12-31,2019-01-01,2019-12-31,1112,The Russas Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,188983,119,16097-739475318-739475436-VCS-VCU-352-VER-BR-14-1112-01012019-31122019-1,NA,CCB-Community Gold,TRUE,2025-03-14,GH Ground Support Equipment Srl,Environmental Benefit,carbon offsetting GH GROUND SUPPORT EQUIPMENT SRL come da quantificazione ISO 14068 anno 2024,NA,283833,1112
2023-12-20,NA,VCU,2019-01-01,2019-12-31,2019-01-01,2019-12-31,1112,The Russas Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,188983,24546,16097-739423741-739448286-VCS-VCU-352-VER-BR-14-1112-01012019-31122019-1,NA,CCB-Community Gold,FALSE,NA,,,,NA,293540,1112
2023-12-20,NA,VCU,2020-01-01,2020-12-31,2020-01-01,2020-12-31,1112,The Russas Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,188984,225,16098-739517779-739518003-VCS-VCU-352-VER-BR-14-1112-01012020-31122020-1,NA,CCB-Community Gold,FALSE,NA,,,,NA,229596,1112
2023-12-20,NA,VCU,2020-01-01,2020-12-31,2020-01-01,2020-12-31,1112,The Russas Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,188984,90,16098-739567779-739567868-VCS-VCU-352-VER-BR-14-1112-01012020-31122020-1,NA,CCB-Community Gold,TRUE,2024-08-14,Frankfurt School Financial Services GmbH,Retirement for Person or Organization,Carbon compensation for FS Impact Finance's 2023 business travel activities.,NA,229612,1112
2023-12-20,NA,VCU,2020-01-01,2020-12-31,2020-01-01,2020-12-31,1112,The Russas Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,188984,2888,16098-739542779-739545666-VCS-VCU-352-VER-BR-14-1112-01012020-31122020-1,NA,CCB-Community Gold,TRUE,2024-11-29,Tuskerdirect Limited,Retirement for Person or Organization,Tuskerdirect Limited,NA,240705,1112
2023-12-20,NA,VCU,2020-01-01,2020-12-31,2020-01-01,2020-12-31,1112,The Russas Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,188984,244,16098-739518004-739518247-VCS-VCU-352-VER-BR-14-1112-01012020-31122020-1,NA,CCB-Community Gold,TRUE,2025-03-17,Agria Pet Insurance,Retirement for Person or Organization,Retired by Eco Action on behalf of Agria Pet Insurance,NA,248652,1112
2023-12-20,NA,VCU,2020-01-01,2020-12-31,2020-01-01,2020-12-31,1112,The Russas Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,188984,723,16098-739553279-739554001-VCS-VCU-352-VER-BR-14-1112-01012020-31122020-1,NA,CCB-Community Gold,TRUE,2025-06-01,"Persistent System Limited, ‘Bhageerath’, 402 Senapati Bapat Road Pune 411016, India.",Retirement for Person or Organization,Voluntary Purchase to offset Scope 1 emission for FY2025,NA,250856,1112
2023-12-20,NA,VCU,2020-01-01,2020-12-31,2020-01-01,2020-12-31,1112,The Russas Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,188984,43991,16098-739568279-739612269-VCS-VCU-352-VER-BR-14-1112-01012020-31122020-1,NA,CCB-Community Gold,FALSE,NA,,,,NA,251450,1112
2023-12-20,NA,VCU,2020-01-01,2020-12-31,2020-01-01,2020-12-31,1112,The Russas Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,188984,158,16098-739567869-739568026-VCS-VCU-352-VER-BR-14-1112-01012020-31122020-1,NA,CCB-Community Gold,TRUE,2024-09-23,Université de Sherbrooke,Retirement for Person or Organization,Rencontres scientifiques Montpellier-Sherbrooke,NA,256190,1112
2023-12-20,NA,VCU,2020-01-01,2020-12-31,2020-01-01,2020-12-31,1112,The Russas Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,188984,43,16098-739568027-739568069-VCS-VCU-352-VER-BR-14-1112-01012020-31122020-1,NA,CCB-Community Gold,TRUE,2024-10-25,ECOTIERRA,Retirement for Person or Organization,Compensation des émissions carbone 2023,NA,262835,1112
2023-12-20,NA,VCU,2020-01-01,2020-12-31,2020-01-01,2020-12-31,1112,The Russas Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,188984,57,16098-739568070-739568126-VCS-VCU-352-VER-BR-14-1112-01012020-31122020-1,NA,CCB-Community Gold,TRUE,2024-11-18,Institut canadien de Québec,Retirement for Person or Organization,Festival Québec en toutes lettres,NA,267777,1112
2023-12-20,NA,VCU,2020-01-01,2020-12-31,2020-01-01,2020-12-31,1112,The Russas Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,188984,152,16098-739568127-739568278-VCS-VCU-352-VER-BR-14-1112-01012020-31122020-1,NA,CCB-Community Gold,TRUE,2024-12-20,Cégep de Sherbrooke,Retirement for Person or Organization,Compensation des émissions de GES sous le contrôle du Cégep de Sherbrooke pour l'année 2023-2024 (40%),NA,270415,1112
2023-12-20,NA,VCU,2020-01-01,2020-12-31,2020-01-01,2020-12-31,1112,The Russas Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,188984,1116,16098-739545667-739546782-VCS-VCU-352-VER-BR-14-1112-01012020-31122020-1,NA,CCB-Community Gold,TRUE,2025-01-03,Tuskerdirect Limited,Retirement for Person or Organization,Tuskerdirect Limited,NA,272869,1112
2023-12-20,NA,VCU,2020-01-01,2020-12-31,2020-01-01,2020-12-31,1112,The Russas Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,188984,3582,16098-739549697-739553278-VCS-VCU-352-VER-BR-14-1112-01012020-31122020-1,NA,CCB-Community Gold,FALSE,NA,,,,NA,277824,1112
2023-12-20,NA,VCU,2020-01-01,2020-12-31,2020-01-01,2020-12-31,1112,The Russas Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,188984,1579,16098-739546783-739548361-VCS-VCU-352-VER-BR-14-1112-01012020-31122020-1,NA,CCB-Community Gold,TRUE,2025-01-03,Tuskerdirect Limited,Retirement for Person or Organization,Tuskerdirect Limited,NA,277825,1112
2023-12-20,NA,VCU,2020-01-01,2020-12-31,2020-01-01,2020-12-31,1112,The Russas Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,188984,1335,16098-739548362-739549696-VCS-VCU-352-VER-BR-14-1112-01012020-31122020-1,NA,CCB-Community Gold,TRUE,2025-01-03,Tuskerdirect Limited,Retirement for Person or Organization,Tuskerdirect Limited,NA,277826,1112
2023-12-20,NA,VCU,2020-01-01,2020-12-31,2020-01-01,2020-12-31,1112,The Russas Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,188984,24531,16098-739518248-739542778-VCS-VCU-352-VER-BR-14-1112-01012020-31122020-1,NA,CCB-Community Gold,FALSE,NA,,,,NA,283638,1112
2023-12-20,NA,VCU,2020-01-01,2020-12-31,2020-01-01,2020-12-31,1112,The Russas Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,188984,13777,16098-739554002-739567778-VCS-VCU-352-VER-BR-14-1112-01012020-31122020-1,NA,CCB-Community Gold,FALSE,NA,,,,NA,294883,1112
2023-10-26,NA,VCU,2018-01-01,2018-12-31,2018-01-01,2018-12-31,1112,The Russas Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,188983,25,15829-720991315-720991339-VCS-VCU-352-VER-BR-14-1112-01012018-31122018-1,NA,CCB-Community Gold,TRUE,2024-04-12,Roots for Sustainability (R4S),Retirement for Person or Organization,Compensación de las emisiones de carbono de Roots for Sustainability (R4S) del año 2023,NA,221625,1112
2023-10-26,NA,VCU,2018-01-01,2018-12-31,2018-01-01,2018-12-31,1112,The Russas Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,188983,30521,15829-720992921-721023441-VCS-VCU-352-VER-BR-14-1112-01012018-31122018-1,NA,CCB-Community Gold,FALSE,NA,,,,NA,222377,1112
2023-10-26,NA,VCU,2018-01-01,2018-12-31,2018-01-01,2018-12-31,1112,The Russas Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,188983,175,15829-720991340-720991514-VCS-VCU-352-VER-BR-14-1112-01012018-31122018-1,NA,CCB-Community Gold,TRUE,2024-12-03,,,,NA,241399,1112
2023-10-26,NA,VCU,2018-01-01,2018-12-31,2018-01-01,2018-12-31,1112,The Russas Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,188983,22,15829-720991515-720991536-VCS-VCU-352-VER-BR-14-1112-01012018-31122018-1,NA,CCB-Community Gold,TRUE,2025-04-22,,,,NA,262472,1112
2023-10-26,NA,VCU,2018-01-01,2018-12-31,2018-01-01,2018-12-31,1112,The Russas Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,188983,5,15829-720991537-720991541-VCS-VCU-352-VER-BR-14-1112-01012018-31122018-1,NA,CCB-Community Gold,TRUE,2025-04-23,Onze Marketing Comunicação,Environmental Benefit,"Compensar os escopos 1 e 2 do inventário de Gee da Onze (ano 2024), através de um projeto que se encaixa perfeitamente com o nosso principal objetivo do pilar E, redução dos impactos das mudanças climáticas.",NA,286628,1112
2023-10-26,NA,VCU,2018-01-01,2018-12-31,2018-01-01,2018-12-31,1112,The Russas Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,188983,376,15829-720991542-720991917-VCS-VCU-352-VER-BR-14-1112-01012018-31122018-1,NA,CCB-Community Gold,TRUE,2025-05-13,Adcos Participações Ltda,Corporate Emissions Inventory Accounting,"Compensação do inventário de Gases do Efeito Estufa do ano de 2024 referente aos escopos 1, 2 e 3.",NA,286629,1112
2023-10-26,NA,VCU,2018-01-01,2018-12-31,2018-01-01,2018-12-31,1112,The Russas Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,188983,26,15829-720991918-720991943-VCS-VCU-352-VER-BR-14-1112-01012018-31122018-1,NA,CCB-Community Gold,FALSE,NA,,,,NA,292702,1112
2023-10-26,NA,VCU,2018-01-01,2018-12-31,2018-01-01,2018-12-31,1112,The Russas Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,188983,977,15829-720991944-720992920-VCS-VCU-352-VER-BR-14-1112-01012018-31122018-1,NA,CCB-Community Gold,FALSE,NA,,,,NA,293537,1112
2023-10-26,NA,VCU,2019-01-01,2019-12-31,2019-01-01,2019-12-31,1112,The Russas Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,188983,1606,15830-721023442-721025047-VCS-VCU-352-VER-BR-14-1112-01012019-31122019-1,NA,CCB-Community Gold,FALSE,NA,,,,NA,221626,1112
2023-10-26,NA,VCU,2019-01-01,2019-12-31,2019-01-01,2019-12-31,1112,The Russas Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,188983,30521,15830-721025048-721055568-VCS-VCU-352-VER-BR-14-1112-01012019-31122019-1,NA,CCB-Community Gold,FALSE,NA,,,,NA,222378,1112
2023-10-26,NA,VCU,2020-01-01,2020-12-31,2020-01-01,2020-12-31,1112,The Russas Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,188984,1606,15831-721055569-721057174-VCS-VCU-352-VER-BR-14-1112-01012020-31122020-1,NA,CCB-Community Gold,FALSE,NA,,,,NA,221627,1112
2023-10-26,NA,VCU,2020-01-01,2020-12-31,2020-01-01,2020-12-31,1112,The Russas Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,188984,30522,15831-721057175-721087696-VCS-VCU-352-VER-BR-14-1112-01012020-31122020-1,NA,CCB-Community Gold,FALSE,NA,,,,NA,222379,1112
2023-10-02,NA,VCU,2020-01-01,2020-12-31,2020-01-01,2020-12-31,1112,The Russas Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,188984,894,15731-714193443-714194336-VCS-VCU-352-VER-BR-14-1112-01012020-31122020-1,NA,CCB-Community Gold,FALSE,NA,,,,NA,219442,1112
2023-10-02,NA,VCU,2020-01-01,2020-12-31,2020-01-01,2020-12-31,1112,The Russas Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,188984,6125,15731-714195443-714201567-VCS-VCU-352-VER-BR-14-1112-01012020-31122020-1,NA,CCB-Community Gold,TRUE,2024-02-22,,,,NA,222730,1112
2023-10-02,NA,VCU,2020-01-01,2020-12-31,2020-01-01,2020-12-31,1112,The Russas Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,188984,6092,15731-714201693-714207784-VCS-VCU-352-VER-BR-14-1112-01012020-31122020-1,NA,CCB-Community Gold,TRUE,2025-04-29,,,,NA,226960,1112
2023-10-02,NA,VCU,2020-01-01,2020-12-31,2020-01-01,2020-12-31,1112,The Russas Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,188984,125,15731-714201568-714201692-VCS-VCU-352-VER-BR-14-1112-01012020-31122020-1,NA,CCB-Community Gold,TRUE,2024-02-22,,,,NA,236063,1112
2023-10-02,NA,VCU,2020-01-01,2020-12-31,2020-01-01,2020-12-31,1112,The Russas Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,188984,869,15731-714194574-714195442-VCS-VCU-352-VER-BR-14-1112-01012020-31122020-1,NA,CCB-Community Gold,FALSE,NA,,,,NA,249063,1112
2023-10-02,NA,VCU,2020-01-01,2020-12-31,2020-01-01,2020-12-31,1112,The Russas Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,188984,15000,15731-714226693-714241692-VCS-VCU-352-VER-BR-14-1112-01012020-31122020-1,NA,CCB-Community Gold,FALSE,NA,,,,NA,283011,1112
2023-10-02,NA,VCU,2020-01-01,2020-12-31,2020-01-01,2020-12-31,1112,The Russas Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,188984,18908,15731-714207785-714226692-VCS-VCU-352-VER-BR-14-1112-01012020-31122020-1,NA,CCB-Community Gold,FALSE,NA,,,,NA,286937,1112
2023-10-02,NA,VCU,2020-01-01,2020-12-31,2020-01-01,2020-12-31,1112,The Russas Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,188984,14115,15731-714241693-714255807-VCS-VCU-352-VER-BR-14-1112-01012020-31122020-1,NA,CCB-Community Gold,FALSE,NA,,,,NA,294960,1112
2023-10-02,NA,VCU,2020-01-01,2020-12-31,2020-01-01,2020-12-31,1112,The Russas Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,188984,237,15731-714194337-714194573-VCS-VCU-352-VER-BR-14-1112-01012020-31122020-1,NA,CCB-Community Gold,FALSE,NA,,,,NA,295970,1112
2023-10-02,NA,VCU,2019-01-01,2019-12-31,2019-01-01,2019-12-31,1112,The Russas Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,188983,2000,15732-714255808-714257807-VCS-VCU-352-VER-BR-14-1112-01012019-31122019-1,NA,CCB-Community Gold,FALSE,NA,,,,NA,219443,1112
2023-10-02,NA,VCU,2019-01-01,2019-12-31,2019-01-01,2019-12-31,1112,The Russas Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,188983,11341,15732-714257808-714269148-VCS-VCU-352-VER-BR-14-1112-01012019-31122019-1,NA,CCB-Community Gold,TRUE,2024-04-18,Boston Consulting Group,Retirement for Person or Organization,"Retired by BCG against 2023 carbon footprint (sc 1, 2, 3)",NA,222729,1112
2023-10-02,NA,VCU,2019-01-01,2019-12-31,2019-01-01,2019-12-31,1112,The Russas Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,188983,59,15732-714275399-714275457-VCS-VCU-352-VER-BR-14-1112-01012019-31122019-1,NA,CCB-Community Gold,FALSE,NA,,,,NA,226959,1112
2023-10-02,NA,VCU,2019-01-01,2019-12-31,2019-01-01,2019-12-31,1112,The Russas Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,188983,6250,15732-714269149-714275398-VCS-VCU-352-VER-BR-14-1112-01012019-31122019-1,NA,CCB-Community Gold,TRUE,2024-02-22,,,,NA,227669,1112
2023-10-02,NA,VCU,2019-01-01,2019-12-31,2019-01-01,2019-12-31,1112,The Russas Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,188983,42714,15732-714275458-714318171-VCS-VCU-352-VER-BR-14-1112-01012019-31122019-1,NA,CCB-Community Gold,FALSE,NA,,,,NA,287168,1112
2023-10-02,NA,VCU,2018-01-01,2018-12-31,2018-01-01,2018-12-31,1112,The Russas Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,188983,23,15733-714318172-714318194-VCS-VCU-352-VER-BR-14-1112-01012018-31122018-1,NA,CCB-Community Gold,TRUE,2025-01-16,Aindo SpA,Retirement for Person or Organization,CO2 Offset,NA,219444,1112
2023-10-02,NA,VCU,2018-01-01,2018-12-31,2018-01-01,2018-12-31,1112,The Russas Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,188983,4419,15733-714320172-714324590-VCS-VCU-352-VER-BR-14-1112-01012018-31122018-1,NA,CCB-Community Gold,TRUE,2024-02-22,,,,NA,222728,1112
2023-10-02,NA,VCU,2018-01-01,2018-12-31,2018-01-01,2018-12-31,1112,The Russas Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,188983,9100,15733-714326138-714335237-VCS-VCU-352-VER-BR-14-1112-01012018-31122018-1,NA,CCB-Community Gold,TRUE,2024-07-19,,,,NA,226958,1112
2023-10-02,NA,VCU,2018-01-01,2018-12-31,2018-01-01,2018-12-31,1112,The Russas Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,188983,1547,15733-714324591-714326137-VCS-VCU-352-VER-BR-14-1112-01012018-31122018-1,NA,CCB-Community Gold,TRUE,2024-02-22,,,,NA,236064,1112
2023-10-02,NA,VCU,2018-01-01,2018-12-31,2018-01-01,2018-12-31,1112,The Russas Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,188983,30000,15733-714335238-714365237-VCS-VCU-352-VER-BR-14-1112-01012018-31122018-1,NA,CCB-Community Gold,TRUE,2024-12-12,,,,NA,246313,1112
2023-10-02,NA,VCU,2018-01-01,2018-12-31,2018-01-01,2018-12-31,1112,The Russas Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,188983,15298,15733-714365238-714380535-VCS-VCU-352-VER-BR-14-1112-01012018-31122018-1,NA,CCB-Community Gold,FALSE,NA,,,,NA,274121,1112
2023-10-02,NA,VCU,2018-01-01,2018-12-31,2018-01-01,2018-12-31,1112,The Russas Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,188983,1977,15733-714318195-714320171-VCS-VCU-352-VER-BR-14-1112-01012018-31122018-1,NA,CCB-Community Gold,FALSE,NA,,,,NA,278516,1112
2022-11-18,NA,VCU,2014-01-01,2014-12-31,2014-01-01,2014-12-31,1112,The Russas Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,162177,1978,14044-549121481-549123458-VCS-VCU-261-VER-BR-14-1112-01012014-31122014-1,NA,CCB-Community Gold,TRUE,2022-12-07,,,,NA,184703,1112
2022-11-18,NA,VCU,2014-01-01,2014-12-31,2014-01-01,2014-12-31,1112,The Russas Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,162177,1117,14044-549123459-549124575-VCS-VCU-261-VER-BR-14-1112-01012014-31122014-1,NA,CCB-Community Gold,TRUE,2025-03-19,,,,NA,187429,1112
2022-11-18,NA,VCU,2015-01-01,2015-12-31,2015-01-01,2015-12-31,1112,The Russas Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,179634,3484,14043-549117997-549121480-VCS-VCU-261-VER-BR-14-1112-01012015-31122015-1,NA,CCB-Community Gold,TRUE,2025-03-19,,,,NA,184702,1112
2022-01-19,NA,VCU,2017-01-01,2017-12-31,2017-01-01,2017-12-31,1112,The Russas Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,174227,10361,12243-397406653-397417013-VCS-VCU-352-VER-BR-14-1112-01012017-31122017-1,NA,CCB-Community Gold,FALSE,NA,,,,NA,158306,1112
2022-01-19,NA,VCU,2017-01-01,2017-12-31,2017-01-01,2017-12-31,1112,The Russas Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,174227,1,12243-397433413-397433413-VCS-VCU-352-VER-BR-14-1112-01012017-31122017-1,NA,CCB-Community Gold,FALSE,NA,,,,NA,160835,1112
2022-01-19,NA,VCU,2017-01-01,2017-12-31,2017-01-01,2017-12-31,1112,The Russas Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,174227,1445,12243-397433414-397434858-VCS-VCU-352-VER-BR-14-1112-01012017-31122017-1,NA,CCB-Community Gold,FALSE,NA,,,,NA,164009,1112
2022-01-19,NA,VCU,2017-01-01,2017-12-31,2017-01-01,2017-12-31,1112,The Russas Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,174227,827,12243-397417014-397417840-VCS-VCU-352-VER-BR-14-1112-01012017-31122017-1,NA,CCB-Community Gold,FALSE,NA,,,,NA,167767,1112
2022-01-19,NA,VCU,2017-01-01,2017-12-31,2017-01-01,2017-12-31,1112,The Russas Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,174227,5000,12243-397434859-397439858-VCS-VCU-352-VER-BR-14-1112-01012017-31122017-1,NA,CCB-Community Gold,FALSE,NA,,,,NA,179250,1112
2022-01-19,NA,VCU,2017-01-01,2017-12-31,2017-01-01,2017-12-31,1112,The Russas Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,174227,1046,12243-397418014-397419059-VCS-VCU-352-VER-BR-14-1112-01012017-31122017-1,NA,CCB-Community Gold,FALSE,NA,,,,NA,180130,1112
2022-01-19,NA,VCU,2017-01-01,2017-12-31,2017-01-01,2017-12-31,1112,The Russas Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,174227,3954,12243-397439859-397443812-VCS-VCU-352-VER-BR-14-1112-01012017-31122017-1,NA,CCB-Community Gold,FALSE,NA,,,,NA,180131,1112
2022-01-19,NA,VCU,2017-01-01,2017-12-31,2017-01-01,2017-12-31,1112,The Russas Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,174227,60,12243-397419060-397419119-VCS-VCU-352-VER-BR-14-1112-01012017-31122017-1,NA,CCB-Community Gold,TRUE,2023-11-07,,,,NA,180388,1112
2022-01-19,NA,VCU,2017-01-01,2017-12-31,2017-01-01,2017-12-31,1112,The Russas Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,174227,173,12243-397443813-397443985-VCS-VCU-352-VER-BR-14-1112-01012017-31122017-1,NA,CCB-Community Gold,FALSE,NA,,,,NA,180389,1112
2022-01-19,NA,VCU,2017-01-01,2017-12-31,2017-01-01,2017-12-31,1112,The Russas Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,174227,5000,12243-397424060-397429059-VCS-VCU-352-VER-BR-14-1112-01012017-31122017-1,NA,CCB-Community Gold,FALSE,NA,,,,NA,180390,1112
