issuanceDate,programObjectives,instrumentType,vintageStart,vintageEnd,reportingPeriodStart,reportingPeriodEnd,resourceIdentifier,resourceName,region,country,protocolCategory,protocol,totalVintageQuantity,quantity,serialNumbers,externalSerialNumber,additionalCertifications,retiredCancelled,retireOrCancelDate,retirementBeneficiary,retirementReason,retirementDetails,inputTypes,holdingIdentifier,id_projeto
2022-12-21,NA,VCU,2018-01-01,2018-12-31,2018-01-01,2018-12-31,963,The Purus Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,77342,25,14294-570397574-570397598-VCS-VCU-263-VER-BR-14-963-01012018-31122018-1,NA,CCB-Biodiversity Gold; CCB-Climate Gold; CCB-Community Gold,TRUE,2023-06-09,Bentley Salt Lake,Retirement for Person or Organization,Retired on behalf of Bentley Salt Lake as part of their PAS2060 certification.,NA,207336,963
2022-12-21,NA,VCU,2018-01-01,2018-12-31,2018-01-01,2018-12-31,963,The Purus Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,77342,75,14294-570397599-570397673-VCS-VCU-263-VER-BR-14-963-01012018-31122018-1,NA,CCB-Biodiversity Gold; CCB-Climate Gold; CCB-Community Gold,TRUE,2023-06-09,Bentley Toronto,Retirement for Person or Organization,Retired on behalf of Bentley Toronto as part of their PAS2060 certification.,NA,207337,963
2022-12-21,NA,VCU,2018-01-01,2018-12-31,2018-01-01,2018-12-31,963,The Purus Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,77342,58,14294-570397674-570397731-VCS-VCU-263-VER-BR-14-963-01012018-31122018-1,NA,CCB-Biodiversity Gold; CCB-Climate Gold; CCB-Community Gold,TRUE,2023-06-09,Bentley Washington DC,Retirement for Person or Organization,Retired on behalf of Bentley Washington DC as part of their PAS2060 certification.,NA,207338,963
2022-12-21,NA,VCU,2018-01-01,2018-12-31,2018-01-01,2018-12-31,963,The Purus Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,77342,97,14294-570397732-570397828-VCS-VCU-263-VER-BR-14-963-01012018-31122018-1,NA,CCB-Biodiversity Gold; CCB-Climate Gold; CCB-Community Gold,TRUE,2023-08-29,,,,NA,207339,963
2022-12-21,NA,VCU,2018-01-01,2018-12-31,2018-01-01,2018-12-31,963,The Purus Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,77342,500,14294-570397829-570398328-VCS-VCU-263-VER-BR-14-963-01012018-31122018-1,NA,CCB-Biodiversity Gold; CCB-Climate Gold; CCB-Community Gold,TRUE,2024-01-17,,,,NA,215837,963
2022-12-21,NA,VCU,2018-01-01,2018-12-31,2018-01-01,2018-12-31,963,The Purus Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,77342,500,14294-570398329-570398828-VCS-VCU-263-VER-BR-14-963-01012018-31122018-1,NA,CCB-Biodiversity Gold; CCB-Climate Gold; CCB-Community Gold,TRUE,2024-01-23,,,,NA,221147,963
2022-12-21,NA,VCU,2018-01-01,2018-12-31,2018-01-01,2018-12-31,963,The Purus Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,77342,6034,14294-570398829-570404862-VCS-VCU-263-VER-BR-14-963-01012018-31122018-1,NA,CCB-Biodiversity Gold; CCB-Climate Gold; CCB-Community Gold,TRUE,2024-02-22,,,,NA,233414,963
2022-12-21,NA,VCU,2018-01-01,2018-12-31,2018-01-01,2018-12-31,963,The Purus Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,77342,349,14294-570404863-570405211-VCS-VCU-263-VER-BR-14-963-01012018-31122018-1,NA,CCB-Biodiversity Gold; CCB-Climate Gold; CCB-Community Gold,TRUE,2024-06-11,Dell Technologies,Retirement for Person or Organization,Retired on behalf of Dell and its Customers,NA,236065,963
2022-12-21,NA,VCU,2018-01-01,2018-12-31,2018-01-01,2018-12-31,963,The Purus Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,77342,1082,14294-570405212-570406293-VCS-VCU-263-VER-BR-14-963-01012018-31122018-1,NA,CCB-Biodiversity Gold; CCB-Climate Gold; CCB-Community Gold,TRUE,2024-06-11,Dell Technologies,Retirement for Person or Organization,Retired on behalf of Dell and its Customers,NA,248662,963
2022-12-21,NA,VCU,2018-01-01,2018-12-31,2018-01-01,2018-12-31,963,The Purus Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,77342,3536,14294-570406294-570409829-VCS-VCU-263-VER-BR-14-963-01012018-31122018-1,NA,CCB-Biodiversity Gold; CCB-Climate Gold; CCB-Community Gold,TRUE,2024-06-11,Dell Technologies,Retirement for Person or Organization,Retired on behalf of Dell and its Customers,NA,248663,963
2022-12-21,NA,VCU,2019-01-01,2019-12-31,2019-01-01,2019-12-31,963,The Purus Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,99848,7500,14295-570409830-570417329-VCS-VCU-263-VER-BR-14-963-01012019-31122019-1,NA,CCB-Biodiversity Gold; CCB-Climate Gold; CCB-Community Gold,TRUE,2023-04-05,"Interface, Inc.",Environmental Benefit,"Retired on behalf of the Interface, Inc. 2022 Carbon Neutral Floors program",NA,188791,963
2022-12-21,NA,VCU,2019-01-01,2019-12-31,2019-01-01,2019-12-31,963,The Purus Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,99848,39490,14295-570419830-570459319-VCS-VCU-263-VER-BR-14-963-01012019-31122019-1,NA,CCB-Biodiversity Gold; CCB-Climate Gold; CCB-Community Gold,TRUE,2023-05-16,Boston Consulting Group,Retirement for Person or Organization,"Retired by BCG against 2022 carbon footprint (sc 1, 2, 3)",NA,189725,963
2022-12-21,NA,VCU,2019-01-01,2019-12-31,2019-01-01,2019-12-31,963,The Purus Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,99848,47500,14295-570459320-570506819-VCS-VCU-263-VER-BR-14-963-01012019-31122019-1,NA,CCB-Biodiversity Gold; CCB-Climate Gold; CCB-Community Gold,TRUE,2023-03-17,,,,NA,190938,963
2022-12-21,NA,VCU,2019-01-01,2019-12-31,2019-01-01,2019-12-31,963,The Purus Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,99848,3,14295-570506820-570506822-VCS-VCU-263-VER-BR-14-963-01012019-31122019-1,NA,CCB-Biodiversity Gold; CCB-Climate Gold; CCB-Community Gold,TRUE,2023-06-09,Bentley Monterrey,Retirement for Person or Organization,Retired on behalf of Bentley Monterrey as part of their PAS2060 certification.,NA,197320,963
2022-12-21,NA,VCU,2019-01-01,2019-12-31,2019-01-01,2019-12-31,963,The Purus Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,99848,1000,14295-570417330-570418329-VCS-VCU-263-VER-BR-14-963-01012019-31122019-1,NA,CCB-Biodiversity Gold; CCB-Climate Gold; CCB-Community Gold,TRUE,2023-04-05,"Interface, Inc.",Environmental Benefit,"Retired on behalf of the Interface, Inc. 2022 Carbon Neutral Enterprise program",NA,199368,963
2022-12-21,NA,VCU,2019-01-01,2019-12-31,2019-01-01,2019-12-31,963,The Purus Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,99848,1500,14295-570418330-570419829-VCS-VCU-263-VER-BR-14-963-01012019-31122019-1,NA,CCB-Biodiversity Gold; CCB-Climate Gold; CCB-Community Gold,TRUE,2023-05-15,"Interface, Inc.",Environmental Benefit,"Retired on behalf of the Interface, Inc. 2022 Carbon Neutral Floors program",NA,199376,963
2022-12-21,NA,VCU,2019-01-01,2019-12-31,2019-01-01,2019-12-31,963,The Purus Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,99848,21,14295-570506823-570506843-VCS-VCU-263-VER-BR-14-963-01012019-31122019-1,NA,CCB-Biodiversity Gold; CCB-Climate Gold; CCB-Community Gold,TRUE,2023-06-09,Bentley Calgary,Retirement for Person or Organization,Retired on behalf of Bentley Calgary as part of their PAS2060 certification.,NA,199752,963
2022-12-21,NA,VCU,2019-01-01,2019-12-31,2019-01-01,2019-12-31,963,The Purus Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,99848,19,14295-570506844-570506862-VCS-VCU-263-VER-BR-14-963-01012019-31122019-1,NA,CCB-Biodiversity Gold; CCB-Climate Gold; CCB-Community Gold,TRUE,2023-06-09,Bentley Denver,Retirement for Person or Organization,Retired on behalf of Bentley Denver as part of their PAS2060 certification.,NA,207309,963
2022-12-21,NA,VCU,2019-01-01,2019-12-31,2019-01-01,2019-12-31,963,The Purus Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,99848,85,14295-570506863-570506947-VCS-VCU-263-VER-BR-14-963-01012019-31122019-1,NA,CCB-Biodiversity Gold; CCB-Climate Gold; CCB-Community Gold,TRUE,2023-06-09,Bentley Downers Grove,Retirement for Person or Organization,Retired on behalf of Bentley Downers Grove  as part of their PAS2060 certification.,NA,207312,963
2022-12-21,NA,VCU,2019-01-01,2019-12-31,2019-01-01,2019-12-31,963,The Purus Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,99848,500,14295-570506948-570507447-VCS-VCU-263-VER-BR-14-963-01012019-31122019-1,NA,CCB-Biodiversity Gold; CCB-Climate Gold; CCB-Community Gold,TRUE,2024-04-18,Boston Consulting Group,Retirement for Person or Organization,"Retired by BCG against 2023 carbon footprint (sc 1, 2, 3)",NA,207315,963
2022-12-21,NA,VCU,2019-01-01,2019-12-31,2019-01-01,2019-12-31,963,The Purus Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,99848,180,14295-570507448-570507627-VCS-VCU-263-VER-BR-14-963-01012019-31122019-1,NA,CCB-Biodiversity Gold; CCB-Climate Gold; CCB-Community Gold,TRUE,2023-08-11,,,,NA,210661,963
2022-12-21,NA,VCU,2019-01-01,2019-12-31,2019-01-01,2019-12-31,963,The Purus Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,99848,478,14295-570507628-570508105-VCS-VCU-263-VER-BR-14-963-01012019-31122019-1,NA,CCB-Biodiversity Gold; CCB-Climate Gold; CCB-Community Gold,TRUE,2023-08-14,,,,NA,214497,963
2022-12-21,NA,VCU,2019-01-01,2019-12-31,2019-01-01,2019-12-31,963,The Purus Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,99848,1572,14295-570508106-570509677-VCS-VCU-263-VER-BR-14-963-01012019-31122019-1,NA,CCB-Biodiversity Gold; CCB-Climate Gold; CCB-Community Gold,TRUE,2024-04-18,Boston Consulting Group,Retirement for Person or Organization,"Retired by BCG against 2023 carbon footprint (sc 1, 2, 3)",NA,214582,963
2022-12-21,NA,VCU,2020-01-01,2020-12-31,2020-01-01,2020-12-31,963,The Purus Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,105177,53398,14296-570509678-570563075-VCS-VCU-263-VER-BR-14-963-01012020-31122020-1,NA,CCB-Biodiversity Gold; CCB-Climate Gold; CCB-Community Gold,TRUE,2023-05-16,Boston Consulting Group,Retirement for Person or Organization,"Retired by BCG against 2022 carbon footprint (sc 1, 2, 3)",NA,188792,963
2022-12-21,NA,VCU,2020-01-01,2020-12-31,2020-01-01,2020-12-31,963,The Purus Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,105177,22930,14296-570570188-570593117-VCS-VCU-263-VER-BR-14-963-01012020-31122020-1,NA,CCB-Biodiversity Gold; CCB-Climate Gold; CCB-Community Gold,TRUE,2023-02-08,,,,NA,190937,963
2022-12-21,NA,VCU,2020-01-01,2020-12-31,2020-01-01,2020-12-31,963,The Purus Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,105177,21737,14296-570593118-570614854-VCS-VCU-263-VER-BR-14-963-01012020-31122020-1,NA,CCB-Biodiversity Gold; CCB-Climate Gold; CCB-Community Gold,TRUE,2024-04-18,Boston Consulting Group,Retirement for Person or Organization,"Retired by BCG against 2023 carbon footprint (sc 1, 2, 3)",NA,193341,963
2022-12-21,NA,VCU,2020-01-01,2020-12-31,2020-01-01,2020-12-31,963,The Purus Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,105177,7112,14296-570563076-570570187-VCS-VCU-263-VER-BR-14-963-01012020-31122020-1,NA,CCB-Biodiversity Gold; CCB-Climate Gold; CCB-Community Gold,TRUE,2024-04-18,Boston Consulting Group,Retirement for Person or Organization,"Retired by BCG against 2023 carbon footprint (sc 1, 2, 3)",NA,204997,963
2021-02-19,NA,VCU,2017-01-01,2017-12-31,2017-01-01,2017-12-31,963,The Purus Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,105177,23345,9639-113557251-113580595-VCS-VCU-263-VER-BR-14-963-01012017-31122017-1,NA,CCB-Gold,TRUE,2021-03-11,,,,NA,126380,963
2021-02-19,NA,VCU,2017-01-01,2017-12-31,2017-01-01,2017-12-31,963,The Purus Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,105177,15,9639-113580596-113580610-VCS-VCU-263-VER-BR-14-963-01012017-31122017-1,NA,CCB-Gold,TRUE,2021-08-19,,,,NA,127394,963
2021-02-19,NA,VCU,2017-01-01,2017-12-31,2017-01-01,2017-12-31,963,The Purus Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,105177,200,9639-113580611-113580810-VCS-VCU-263-VER-BR-14-963-01012017-31122017-1,NA,CCB-Gold,TRUE,2021-08-19,,,,NA,140436,963
2021-02-19,NA,VCU,2017-01-01,2017-12-31,2017-01-01,2017-12-31,963,The Purus Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,105177,1323,9639-113580811-113582133-VCS-VCU-263-VER-BR-14-963-01012017-31122017-1,NA,CCB-Gold,TRUE,2021-08-20,,,,NA,140440,963
2021-02-19,NA,VCU,2017-01-01,2017-12-31,2017-01-01,2017-12-31,963,The Purus Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,105177,895,9639-113582134-113583028-VCS-VCU-263-VER-BR-14-963-01012017-31122017-1,NA,CCB-Gold,TRUE,2021-08-20,,,,NA,140476,963
2021-02-19,NA,VCU,2017-01-01,2017-12-31,2017-01-01,2017-12-31,963,The Purus Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,105177,1410,9639-113583029-113584438-VCS-VCU-263-VER-BR-14-963-01012017-31122017-1,NA,CCB-Gold,TRUE,2021-08-20,,,,NA,140482,963
2021-02-19,NA,VCU,2017-01-01,2017-12-31,2017-01-01,2017-12-31,963,The Purus Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,105177,620,9639-113584439-113585058-VCS-VCU-263-VER-BR-14-963-01012017-31122017-1,NA,CCB-Gold,TRUE,2021-08-20,,,,NA,140484,963
2021-02-19,NA,VCU,2017-01-01,2017-12-31,2017-01-01,2017-12-31,963,The Purus Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,105177,100,9639-113585059-113585158-VCS-VCU-263-VER-BR-14-963-01012017-31122017-1,NA,CCB-Gold,TRUE,2021-08-20,,,,NA,140486,963
2021-02-19,NA,VCU,2017-01-01,2017-12-31,2017-01-01,2017-12-31,963,The Purus Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,105177,20,9639-113585159-113585178-VCS-VCU-263-VER-BR-14-963-01012017-31122017-1,NA,CCB-Gold,TRUE,2021-08-20,,,,NA,140488,963
2021-02-19,NA,VCU,2017-01-01,2017-12-31,2017-01-01,2017-12-31,963,The Purus Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,105177,70,9639-113585179-113585248-VCS-VCU-263-VER-BR-14-963-01012017-31122017-1,NA,CCB-Gold,TRUE,2021-08-22,,,,NA,140491,963
2021-02-19,NA,VCU,2017-01-01,2017-12-31,2017-01-01,2017-12-31,963,The Purus Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,105177,380,9639-113585249-113585628-VCS-VCU-263-VER-BR-14-963-01012017-31122017-1,NA,CCB-Gold,TRUE,2021-08-22,,,,NA,140512,963
2021-02-19,NA,VCU,2017-01-01,2017-12-31,2017-01-01,2017-12-31,963,The Purus Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,105177,50,9639-113585629-113585678-VCS-VCU-263-VER-BR-14-963-01012017-31122017-1,NA,CCB-Gold,TRUE,2021-08-22,,,,NA,140518,963
2021-02-19,NA,VCU,2017-01-01,2017-12-31,2017-01-01,2017-12-31,963,The Purus Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,105177,688,9639-113585679-113586366-VCS-VCU-263-VER-BR-14-963-01012017-31122017-1,NA,CCB-Gold,TRUE,2021-08-22,,,,NA,140531,963
2021-02-19,NA,VCU,2017-01-01,2017-12-31,2017-01-01,2017-12-31,963,The Purus Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,105177,973,9639-113586367-113587339-VCS-VCU-263-VER-BR-14-963-01012017-31122017-1,NA,CCB-Gold,TRUE,2021-08-22,,,,NA,140537,963
2021-02-19,NA,VCU,2017-01-01,2017-12-31,2017-01-01,2017-12-31,963,The Purus Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,105177,588,9639-113587340-113587927-VCS-VCU-263-VER-BR-14-963-01012017-31122017-1,NA,CCB-Gold,TRUE,2021-08-22,,,,NA,140545,963
2021-02-19,NA,VCU,2017-01-01,2017-12-31,2017-01-01,2017-12-31,963,The Purus Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,105177,7500,9639-113587928-113595427-VCS-VCU-263-VER-BR-14-963-01012017-31122017-1,NA,CCB-Gold,TRUE,2021-08-22,,,,NA,140546,963
2021-02-19,NA,VCU,2017-01-01,2017-12-31,2017-01-01,2017-12-31,963,The Purus Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,105177,2650,9639-113595428-113598077-VCS-VCU-263-VER-BR-14-963-01012017-31122017-1,NA,CCB-Gold,TRUE,2021-08-22,,,,NA,140554,963
2021-02-19,NA,VCU,2017-01-01,2017-12-31,2017-01-01,2017-12-31,963,The Purus Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,105177,10,9639-113598078-113598087-VCS-VCU-263-VER-BR-14-963-01012017-31122017-1,NA,CCB-Gold,TRUE,2021-08-22,,,,NA,140555,963
2021-02-19,NA,VCU,2017-01-01,2017-12-31,2017-01-01,2017-12-31,963,The Purus Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,105177,460,9639-113598088-113598547-VCS-VCU-263-VER-BR-14-963-01012017-31122017-1,NA,CCB-Gold,TRUE,2021-08-22,,,,NA,140558,963
2021-02-19,NA,VCU,2017-01-01,2017-12-31,2017-01-01,2017-12-31,963,The Purus Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,105177,1000,9639-113598548-113599547-VCS-VCU-263-VER-BR-14-963-01012017-31122017-1,NA,CCB-Gold,TRUE,2021-08-22,,,,NA,140577,963
2021-02-19,NA,VCU,2017-01-01,2017-12-31,2017-01-01,2017-12-31,963,The Purus Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,105177,548,9639-113599548-113600095-VCS-VCU-263-VER-BR-14-963-01012017-31122017-1,NA,CCB-Gold,TRUE,2021-08-22,,,,NA,140581,963
2021-02-19,NA,VCU,2017-01-01,2017-12-31,2017-01-01,2017-12-31,963,The Purus Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,105177,8677,9639-113600096-113608772-VCS-VCU-263-VER-BR-14-963-01012017-31122017-1,NA,CCB-Gold,TRUE,2021-10-15,,,,NA,140582,963
2021-02-19,NA,VCU,2017-01-01,2017-12-31,2017-01-01,2017-12-31,963,The Purus Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,105177,421,9639-113608773-113609193-VCS-VCU-263-VER-BR-14-963-01012017-31122017-1,NA,CCB-Gold,FALSE,NA,,,,NA,148679,963
2020-07-14,NA,VCU,2017-01-01,2017-12-31,2017-01-01,2017-12-31,963,The Purus Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,105177,1468,8465-22135229-22136696-VCS-VCU-263-VER-BR-14-963-01012017-31122017-1,NA,CCB-Gold,TRUE,2020-07-17,,,,NA,116276,963
2020-07-14,NA,VCU,2017-01-01,2017-12-31,2017-01-01,2017-12-31,963,The Purus Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,105177,2842,8465-22136697-22139538-VCS-VCU-263-VER-BR-14-963-01012017-31122017-1,NA,CCB-Gold,TRUE,2020-10-01,,,,NA,116352,963
2020-07-14,NA,VCU,2017-01-01,2017-12-31,2017-01-01,2017-12-31,963,The Purus Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,105177,13267,8465-22139539-22152805-VCS-VCU-263-VER-BR-14-963-01012017-31122017-1,NA,CCB-Gold,TRUE,2020-10-01,,,,NA,119608,963
2020-07-14,NA,VCU,2017-01-01,2017-12-31,2017-01-01,2017-12-31,963,The Purus Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,105177,6733,8465-22152806-22159538-VCS-VCU-263-VER-BR-14-963-01012017-31122017-1,NA,CCB-Gold,TRUE,2020-10-01,,,,NA,119630,963
2020-07-14,NA,VCU,2017-01-01,2017-12-31,2017-01-01,2017-12-31,963,The Purus Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,105177,333,8465-22159539-22159871-VCS-VCU-263-VER-BR-14-963-01012017-31122017-1,NA,CCB-Gold,TRUE,2020-10-12,,,,NA,119631,963
2020-07-14,NA,VCU,2017-01-01,2017-12-31,2017-01-01,2017-12-31,963,The Purus Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,105177,20,8465-22159872-22159891-VCS-VCU-263-VER-BR-14-963-01012017-31122017-1,NA,CCB-Gold,TRUE,2021-01-04,,,,NA,120126,963
2020-07-14,NA,VCU,2017-01-01,2017-12-31,2017-01-01,2017-12-31,963,The Purus Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,105177,100,8465-22159892-22159991-VCS-VCU-263-VER-BR-14-963-01012017-31122017-1,NA,CCB-Gold,TRUE,2021-01-04,,,,NA,124182,963
2020-07-14,NA,VCU,2017-01-01,2017-12-31,2017-01-01,2017-12-31,963,The Purus Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,105177,140,8465-22159992-22160131-VCS-VCU-263-VER-BR-14-963-01012017-31122017-1,NA,CCB-Gold,TRUE,2021-01-04,,,,NA,124216,963
2020-07-14,NA,VCU,2017-01-01,2017-12-31,2017-01-01,2017-12-31,963,The Purus Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,105177,8791,8465-22160132-22168922-VCS-VCU-263-VER-BR-14-963-01012017-31122017-1,NA,CCB-Gold,TRUE,2021-01-04,,,,NA,124224,963
2020-07-14,NA,VCU,2017-01-01,2017-12-31,2017-01-01,2017-12-31,963,The Purus Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,105177,2300,8465-22168923-22171222-VCS-VCU-263-VER-BR-14-963-01012017-31122017-1,NA,CCB-Gold,TRUE,2021-01-05,,,,NA,124225,963
