issuanceDate,programObjectives,instrumentType,vintageStart,vintageEnd,reportingPeriodStart,reportingPeriodEnd,resourceIdentifier,resourceName,region,country,protocolCategory,protocol,totalVintageQuantity,quantity,serialNumbers,externalSerialNumber,additionalCertifications,retiredCancelled,retireOrCancelDate,retirementBeneficiary,retirementReason,retirementDetails,inputTypes,holdingIdentifier,id_projeto
2025-05-27,NA,VCU,2018-01-01,2018-12-31,2018-01-01,2018-12-31,1113,The Valparaiso Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,165885,160,18109-873020080-873020239-VCS-VCU-352-VER-BR-14-1113-01012018-31122018-1,NA,CCB-Community Gold,TRUE,2025-05-29,IMM ESPORTE E ENTRETERIMENTO - Festival Taste São Paulo 2023,Retirement for Person or Organization,Taste São Paulo Festival 2023 - Período:18/08/2023 a 27/08/2023,NA,294680,1113
2025-05-27,NA,VCU,2018-01-01,2018-12-31,2018-01-01,2018-12-31,1113,The Valparaiso Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,165885,130,18109-873020240-873020369-VCS-VCU-352-VER-BR-14-1113-01012018-31122018-1,NA,CCB-Community Gold,TRUE,2025-05-29,IMM ESPORTE ENTRETERIMENTO - Festival Taste Brasília 2023,Retirement for Person or Organization,Taste Brasília Festival 2023 - Período: 05/05/2023 a 14/05/2023,NA,294681,1113
2025-05-27,NA,VCU,2018-01-01,2018-12-31,2018-01-01,2018-12-31,1113,The Valparaiso Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,165885,25,18109-873020370-873020394-VCS-VCU-352-VER-BR-14-1113-01012018-31122018-1,NA,CCB-Community Gold,FALSE,NA,,,,NA,294682,1113
2024-06-18,NA,VCU,2018-01-01,2018-12-31,2018-01-01,2018-12-31,1113,The Valparaiso Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,165885,36,16816-794846559-794846594-VCS-VCU-352-VER-BR-14-1113-01012018-31122018-1,NA,CCB-Community Gold,TRUE,2024-08-05,Churrascada - 03 de agosto de 2024 - São Paulo,Retirement for Person or Organization,Neutralização Emissões  de Carbono.,NA,249367,1113
2024-06-18,NA,VCU,2018-01-01,2018-12-31,2018-01-01,2018-12-31,1113,The Valparaiso Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,165885,9902,16816-794847969-794857870-VCS-VCU-352-VER-BR-14-1113-01012018-31122018-1,NA,CCB-Community Gold,TRUE,2025-03-27,,,,NA,252735,1113
2024-06-18,NA,VCU,2018-01-01,2018-12-31,2018-01-01,2018-12-31,1113,The Valparaiso Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,165885,1,16816-794846599-794846599-VCS-VCU-352-VER-BR-14-1113-01012018-31122018-1,NA,CCB-Community Gold,TRUE,2025-05-27,Associação Brasileira de ESG,Environmental Benefit,Congresso de ESG 2025,NA,254782,1113
2024-06-18,NA,VCU,2018-01-01,2018-12-31,2018-01-01,2018-12-31,1113,The Valparaiso Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,165885,4,16816-794846595-794846598-VCS-VCU-352-VER-BR-14-1113-01012018-31122018-1,NA,CCB-Community Gold,FALSE,NA,,,,NA,254783,1113
2024-06-18,NA,VCU,2018-01-01,2018-12-31,2018-01-01,2018-12-31,1113,The Valparaiso Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,165885,9,16816-794857871-794857879-VCS-VCU-352-VER-BR-14-1113-01012018-31122018-1,NA,CCB-Community Gold,TRUE,2025-05-23,Itau Unibanco S.A.,Other,Retired in the name of Sainte Marie Importação e Exportação Ltda.,NA,284312,1113
2024-06-18,NA,VCU,2018-01-01,2018-12-31,2018-01-01,2018-12-31,1113,The Valparaiso Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,165885,1,16816-794846600-794846600-VCS-VCU-352-VER-BR-14-1113-01012018-31122018-1,NA,CCB-Community Gold,TRUE,2025-05-27,Associação Brasileira de ESG,Environmental Benefit,Congresso de ESG 2025,NA,292703,1113
2024-06-18,NA,VCU,2018-01-01,2018-12-31,2018-01-01,2018-12-31,1113,The Valparaiso Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,165885,16879,16816-794857880-794874758-VCS-VCU-352-VER-BR-14-1113-01012018-31122018-1,NA,CCB-Community Gold,FALSE,NA,,,,NA,293559,1113
2024-06-18,NA,VCU,2018-01-01,2018-12-31,2018-01-01,2018-12-31,1113,The Valparaiso Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,165885,1368,16816-794846601-794847968-VCS-VCU-352-VER-BR-14-1113-01012018-31122018-1,NA,CCB-Community Gold,FALSE,NA,,,,NA,294018,1113
2024-06-18,NA,VCU,2019-01-01,2019-12-31,2019-01-01,2019-12-31,1113,The Valparaiso Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,160011,1360,16817-794874759-794876118-VCS-VCU-352-VER-BR-14-1113-01012019-31122019-1,NA,CCB-Community Gold,FALSE,NA,,,,NA,249368,1113
2024-06-18,NA,VCU,2019-01-01,2019-12-31,2019-01-01,2019-12-31,1113,The Valparaiso Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,160011,25841,16817-794876119-794901959-VCS-VCU-352-VER-BR-14-1113-01012019-31122019-1,NA,CCB-Community Gold,FALSE,NA,,,,NA,252736,1113
2024-06-18,NA,VCU,2020-01-01,2020-12-31,2020-01-01,2020-12-31,1113,The Valparaiso Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,147765,1256,16818-794901960-794903215-VCS-VCU-352-VER-BR-14-1113-01012020-31122020-1,NA,CCB-Community Gold,FALSE,NA,,,,NA,249369,1113
2024-06-18,NA,VCU,2020-01-01,2020-12-31,2020-01-01,2020-12-31,1113,The Valparaiso Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,147765,23864,16818-794903216-794927079-VCS-VCU-352-VER-BR-14-1113-01012020-31122020-1,NA,CCB-Community Gold,FALSE,NA,,,,NA,252737,1113
2024-05-30,NA,VCU,2020-01-01,2020-12-31,2020-01-01,2020-12-31,1113,The Valparaiso Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,147765,18983,16724-789499016-789517998-VCS-VCU-352-VER-BR-14-1113-01012020-31122020-1,NA,CCB-Community Gold,TRUE,2025-03-27,,,,NA,247495,1113
2024-05-30,NA,VCU,2020-01-01,2020-12-31,2020-01-01,2020-12-31,1113,The Valparaiso Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,147765,29779,16724-789517999-789547777-VCS-VCU-352-VER-BR-14-1113-01012020-31122020-1,NA,CCB-Community Gold,FALSE,NA,,,,NA,284221,1113
2024-05-30,NA,VCU,2018-01-01,2018-12-31,2018-01-01,2018-12-31,1113,The Valparaiso Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,165885,48147,16722-789391470-789439616-VCS-VCU-352-VER-BR-14-1113-01012018-31122018-1,NA,CCB-Community Gold,TRUE,2025-03-19,,,,NA,247493,1113
2024-05-30,NA,VCU,2018-01-01,2018-12-31,2018-01-01,2018-12-31,1113,The Valparaiso Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,165885,6595,16722-789439617-789446211-VCS-VCU-352-VER-BR-14-1113-01012018-31122018-1,NA,CCB-Community Gold,FALSE,NA,,,,NA,284435,1113
2024-05-30,NA,VCU,2019-01-01,2019-12-31,2019-01-01,2019-12-31,1113,The Valparaiso Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,160011,52804,16723-789446212-789499015-VCS-VCU-352-VER-BR-14-1113-01012019-31122019-1,NA,CCB-Community Gold,FALSE,NA,,,,NA,247494,1113
2022-11-18,NA,VCU,2014-01-01,2014-12-31,2014-01-01,2014-12-31,1113,The Valparaiso Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,180586,400,14041-549091325-549091724-VCS-VCU-261-VER-BR-14-1113-01012014-31122014-1,NA,CCB-Community Gold,TRUE,2023-09-01,Compensazioni emissioni di carbonio certificate ISO14064-1 relative alla Categoria 1 (Scope 1 – GHG Protocol) di SandenVendo Europe S.p.A,Retirement for Person or Organization,Compensazioni emissioni di carbonio certificate ISO14064-1 relative alla Categoria 1 (Scope 1 – GHG Protocol) di SandenVendo Europe S.p.A,NA,184700,1113
2022-11-18,NA,VCU,2014-01-01,2014-12-31,2014-01-01,2014-12-31,1113,The Valparaiso Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,180586,10400,14041-549091725-549102124-VCS-VCU-261-VER-BR-14-1113-01012014-31122014-1,NA,CCB-Community Gold,TRUE,2025-03-19,,,,NA,212661,1113
2022-11-18,NA,VCU,2015-01-01,2015-12-31,2015-01-01,2015-12-31,1113,The Valparaiso Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,220892,15782,14042-549102125-549117906-VCS-VCU-261-VER-BR-14-1113-01012015-31122015-1,NA,CCB-Community Gold,TRUE,2025-03-19,,,,NA,184701,1113
2022-11-18,NA,VCU,2015-01-01,2015-12-31,2015-01-01,2015-12-31,1113,The Valparaiso Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,220892,90,14042-549117907-549117996-VCS-VCU-261-VER-BR-14-1113-01012015-31122015-1,NA,CCB-Community Gold,TRUE,2025-03-19,,,,NA,284434,1113
2022-08-11,NA,VCU,2017-01-01,2017-12-31,2017-01-01,2017-12-31,1113,The Valparaiso Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,181536,1,13546-512393083-512393083-VCS-VCU-352-VER-BR-14-1113-01012017-31122017-1,NA,CCB-Community Gold,TRUE,2024-09-02,Eternity Green Venture LTDA,Retirement for Person or Organization,Neutralizing office,NA,175709,1113
2022-08-11,NA,VCU,2017-01-01,2017-12-31,2017-01-01,2017-12-31,1113,The Valparaiso Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,181536,11619,13546-512393093-512404711-VCS-VCU-352-VER-BR-14-1113-01012017-31122017-1,NA,CCB-Community Gold,FALSE,NA,,,,NA,258166,1113
2022-08-11,NA,VCU,2017-01-01,2017-12-31,2017-01-01,2017-12-31,1113,The Valparaiso Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,181536,9,13546-512393084-512393092-VCS-VCU-352-VER-BR-14-1113-01012017-31122017-1,NA,CCB-Community Gold,FALSE,NA,,,,NA,258167,1113
2022-01-19,NA,VCU,2016-01-01,2016-12-31,2016-01-01,2016-12-31,1113,The Valparaiso Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,189476,8281,12241-397334545-397342825-VCS-VCU-261-VER-BR-14-1113-01012016-31122016-1,NA,CCB-Community Gold,FALSE,NA,,,,NA,158304,1113
2022-01-19,NA,VCU,2016-01-01,2016-12-31,2016-01-01,2016-12-31,1113,The Valparaiso Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,189476,1,12241-397342827-397342827-VCS-VCU-261-VER-BR-14-1113-01012016-31122016-1,NA,CCB-Community Gold,FALSE,NA,,,,NA,160830,1113
2022-01-19,NA,VCU,2016-01-01,2016-12-31,2016-01-01,2016-12-31,1113,The Valparaiso Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,189476,1,12241-397342826-397342826-VCS-VCU-261-VER-BR-14-1113-01012016-31122016-1,NA,CCB-Community Gold,FALSE,NA,,,,NA,164010,1113
2022-01-19,NA,VCU,2016-01-01,2016-12-31,2016-01-01,2016-12-31,1113,The Valparaiso Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,189476,8280,12241-397342828-397351107-VCS-VCU-261-VER-BR-14-1113-01012016-31122016-1,NA,CCB-Community Gold,FALSE,NA,,,,NA,164761,1113
2022-01-19,NA,VCU,2017-01-01,2017-12-31,2017-01-01,2017-12-31,1113,The Valparaiso Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,181536,1,12242-397351108-397351108-VCS-VCU-352-VER-BR-14-1113-01012017-31122017-1,NA,CCB-Community Gold,FALSE,NA,,,,NA,158305,1113
2022-01-19,NA,VCU,2017-01-01,2017-12-31,2017-01-01,2017-12-31,1113,The Valparaiso Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,181536,27772,12242-397351109-397378880-VCS-VCU-352-VER-BR-14-1113-01012017-31122017-1,NA,CCB-Community Gold,FALSE,NA,,,,NA,159606,1113
2022-01-19,NA,VCU,2017-01-01,2017-12-31,2017-01-01,2017-12-31,1113,The Valparaiso Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,181536,27772,12242-397378881-397406652-VCS-VCU-352-VER-BR-14-1113-01012017-31122017-1,NA,CCB-Community Gold,FALSE,NA,,,,NA,160831,1113
2022-01-06,NA,VCU,2015-01-01,2015-12-31,2015-01-01,2015-12-31,1113,The Valparaiso Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,220892,5024,12181-393690801-393695824-VCS-VCU-261-VER-BR-14-1113-01012015-31122015-1,NA,CCB-Community Gold,TRUE,2022-03-31,,,,NA,157146,1113
2022-01-06,NA,VCU,2015-01-01,2015-12-31,2015-01-01,2015-12-31,1113,The Valparaiso Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,220892,1941,12181-393695825-393697765-VCS-VCU-261-VER-BR-14-1113-01012015-31122015-1,NA,CCB-Community Gold,TRUE,2022-06-28,,,,NA,165744,1113
2022-01-06,NA,VCU,2015-01-01,2015-12-31,2015-01-01,2015-12-31,1113,The Valparaiso Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,220892,424,12181-393697766-393698189-VCS-VCU-261-VER-BR-14-1113-01012015-31122015-1,NA,CCB-Community Gold,TRUE,2022-07-27,,,,NA,172469,1113
2022-01-06,NA,VCU,2015-01-01,2015-12-31,2015-01-01,2015-12-31,1113,The Valparaiso Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,220892,6909,12181-393698190-393705098-VCS-VCU-261-VER-BR-14-1113-01012015-31122015-1,NA,CCB-Community Gold,TRUE,2022-11-17,,,,NA,174539,1113
2022-01-06,NA,VCU,2015-01-01,2015-12-31,2015-01-01,2015-12-31,1113,The Valparaiso Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,220892,2703,12181-393705099-393707801-VCS-VCU-261-VER-BR-14-1113-01012015-31122015-1,NA,CCB-Community Gold,TRUE,2022-11-17,,,,NA,184268,1113
2022-01-06,NA,VCU,2015-01-01,2015-12-31,2015-01-01,2015-12-31,1113,The Valparaiso Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,220892,37,12181-393707802-393707838-VCS-VCU-261-VER-BR-14-1113-01012015-31122015-1,NA,CCB-Community Gold,TRUE,2022-11-17,,,,NA,184269,1113
2022-01-06,NA,VCU,2015-01-01,2015-12-31,2015-01-01,2015-12-31,1113,The Valparaiso Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,220892,10748,12181-393707839-393718586-VCS-VCU-261-VER-BR-14-1113-01012015-31122015-1,NA,CCB-Community Gold,TRUE,2022-11-17,,,,NA,184270,1113
2022-01-06,NA,VCU,2015-01-01,2015-12-31,2015-01-01,2015-12-31,1113,The Valparaiso Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,220892,3333,12181-393718587-393721919-VCS-VCU-261-VER-BR-14-1113-01012015-31122015-1,NA,CCB-Community Gold,TRUE,2022-11-17,,,,NA,184271,1113
2022-01-06,NA,VCU,2015-01-01,2015-12-31,2015-01-01,2015-12-31,1113,The Valparaiso Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,220892,6608,12181-393721920-393728527-VCS-VCU-261-VER-BR-14-1113-01012015-31122015-1,NA,CCB-Community Gold,TRUE,2022-11-17,,,,NA,184273,1113
2022-01-06,NA,VCU,2015-01-01,2015-12-31,2015-01-01,2015-12-31,1113,The Valparaiso Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,220892,1500,12181-393728528-393730027-VCS-VCU-261-VER-BR-14-1113-01012015-31122015-1,NA,CCB-Community Gold,TRUE,2022-11-17,,,,NA,184277,1113
2022-01-06,NA,VCU,2015-01-01,2015-12-31,2015-01-01,2015-12-31,1113,The Valparaiso Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,220892,1361,12181-393730028-393731388-VCS-VCU-261-VER-BR-14-1113-01012015-31122015-1,NA,CCB-Community Gold,TRUE,2022-11-17,,,,NA,184278,1113
2022-01-06,NA,VCU,2015-01-01,2015-12-31,2015-01-01,2015-12-31,1113,The Valparaiso Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,220892,700,12181-393731389-393732088-VCS-VCU-261-VER-BR-14-1113-01012015-31122015-1,NA,CCB-Community Gold,TRUE,2022-11-17,,,,NA,184279,1113
2022-01-06,NA,VCU,2015-01-01,2015-12-31,2015-01-01,2015-12-31,1113,The Valparaiso Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,220892,496,12181-393732089-393732584-VCS-VCU-261-VER-BR-14-1113-01012015-31122015-1,NA,CCB-Community Gold,TRUE,2022-11-17,,,,NA,184282,1113
2022-01-06,NA,VCU,2015-01-01,2015-12-31,2015-01-01,2015-12-31,1113,The Valparaiso Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,220892,461,12181-393732585-393733045-VCS-VCU-261-VER-BR-14-1113-01012015-31122015-1,NA,CCB-Community Gold,TRUE,2022-11-17,,,,NA,184283,1113
2022-01-06,NA,VCU,2015-01-01,2015-12-31,2015-01-01,2015-12-31,1113,The Valparaiso Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,220892,386,12181-393733046-393733431-VCS-VCU-261-VER-BR-14-1113-01012015-31122015-1,NA,CCB-Community Gold,TRUE,2022-11-17,,,,NA,184284,1113
2022-01-06,NA,VCU,2015-01-01,2015-12-31,2015-01-01,2015-12-31,1113,The Valparaiso Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,220892,200,12181-393733432-393733631-VCS-VCU-261-VER-BR-14-1113-01012015-31122015-1,NA,CCB-Community Gold,TRUE,2022-11-17,,,,NA,184285,1113
2022-01-06,NA,VCU,2015-01-01,2015-12-31,2015-01-01,2015-12-31,1113,The Valparaiso Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,220892,141,12181-393733632-393733772-VCS-VCU-261-VER-BR-14-1113-01012015-31122015-1,NA,CCB-Community Gold,TRUE,2022-11-17,,,,NA,184287,1113
2022-01-06,NA,VCU,2015-01-01,2015-12-31,2015-01-01,2015-12-31,1113,The Valparaiso Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,220892,100,12181-393733773-393733872-VCS-VCU-261-VER-BR-14-1113-01012015-31122015-1,NA,CCB-Community Gold,TRUE,2022-11-17,,,,NA,184288,1113
2022-01-06,NA,VCU,2015-01-01,2015-12-31,2015-01-01,2015-12-31,1113,The Valparaiso Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,220892,58,12181-393733873-393733930-VCS-VCU-261-VER-BR-14-1113-01012015-31122015-1,NA,CCB-Community Gold,TRUE,2022-11-17,,,,NA,184289,1113
2022-01-06,NA,VCU,2015-01-01,2015-12-31,2015-01-01,2015-12-31,1113,The Valparaiso Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,220892,16,12181-393733931-393733946-VCS-VCU-261-VER-BR-14-1113-01012015-31122015-1,NA,CCB-Community Gold,TRUE,2022-11-17,,,,NA,184290,1113
2022-01-06,NA,VCU,2015-01-01,2015-12-31,2015-01-01,2015-12-31,1113,The Valparaiso Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,220892,12,12181-393733947-393733958-VCS-VCU-261-VER-BR-14-1113-01012015-31122015-1,NA,CCB-Community Gold,TRUE,2022-11-17,,,,NA,184291,1113
2022-01-06,NA,VCU,2015-01-01,2015-12-31,2015-01-01,2015-12-31,1113,The Valparaiso Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,220892,943,12181-393733959-393734901-VCS-VCU-261-VER-BR-14-1113-01012015-31122015-1,NA,CCB-Community Gold,TRUE,2023-08-30,,,,NA,184292,1113
2022-01-06,NA,VCU,2015-01-01,2015-12-31,2015-01-01,2015-12-31,1113,The Valparaiso Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,220892,2000,12181-393736299-393738298-VCS-VCU-261-VER-BR-14-1113-01012015-31122015-1,NA,CCB-Community Gold,TRUE,2023-04-27,"EcoCart Sciences, Inc.",Retirement for Person or Organization,"Retired on behalf of EcoCart Sciences, Inc.",NA,199753,1113
2022-01-06,NA,VCU,2015-01-01,2015-12-31,2015-01-01,2015-12-31,1113,The Valparaiso Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,220892,60,12181-393738299-393738358-VCS-VCU-261-VER-BR-14-1113-01012015-31122015-1,NA,CCB-Community Gold,TRUE,2024-09-12,Brother Industries (U.K.) Ltd,Retirement for Person or Organization,Retired on behalf of Brother Industries (U.K.) Ltd,NA,202807,1113
2022-01-06,NA,VCU,2015-01-01,2015-12-31,2015-01-01,2015-12-31,1113,The Valparaiso Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,220892,75,12181-393738612-393738686-VCS-VCU-261-VER-BR-14-1113-01012015-31122015-1,NA,CCB-Community Gold,TRUE,2023-11-18,,,,NA,210654,1113
2022-01-06,NA,VCU,2015-01-01,2015-12-31,2015-01-01,2015-12-31,1113,The Valparaiso Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,220892,3000,12181-393738687-393741686-VCS-VCU-261-VER-BR-14-1113-01012015-31122015-1,NA,CCB-Community Gold,TRUE,2023-08-17,,,,NA,214353,1113
2022-01-06,NA,VCU,2015-01-01,2015-12-31,2015-01-01,2015-12-31,1113,The Valparaiso Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,220892,160,12181-393741687-393741846-VCS-VCU-261-VER-BR-14-1113-01012015-31122015-1,NA,CCB-Community Gold,TRUE,2023-08-29,,,,NA,214913,1113
