issuanceDate,programObjectives,instrumentType,vintageStart,vintageEnd,reportingPeriodStart,reportingPeriodEnd,resourceIdentifier,resourceName,region,country,protocolCategory,protocol,totalVintageQuantity,quantity,serialNumbers,externalSerialNumber,additionalCertifications,retiredCancelled,retireOrCancelDate,retirementBeneficiary,retirementReason,retirementDetails,inputTypes,holdingIdentifier,id_projeto
2022-08-12,NA,VCU,2016-04-01,2016-12-31,2016-04-01,2016-12-31,143,Bandeira and Capelli Ceramics Fuel Switching Project,Latin America,Brazil,Energy industries (renewable/non-renewable sources),AMS-I.E.,9198,200,13556-513003657-513003856-VCS-VCU-291-VER-BR-1-143-01042016-31122016-1,NA,Social Carbon,TRUE,2022-10-27,Acumuladores Moura S.A,Retirement for Person or Organization,"200 tCO2e foram compensados pela empresa Oi S.A devido ao programa de logística reversa das baterias de chumbo-ácido, no ano de 2021, executado pela Acumuladores Moura S.A.",NA,175811,143
2022-08-12,NA,VCU,2016-04-01,2016-12-31,2016-04-01,2016-12-31,143,Bandeira and Capelli Ceramics Fuel Switching Project,Latin America,Brazil,Energy industries (renewable/non-renewable sources),AMS-I.E.,9198,14,13556-513003572-513003585-VCS-VCU-291-VER-BR-1-143-01042016-31122016-1,NA,Social Carbon,TRUE,2022-10-21,Grupo BITTENCOURT,Environmental Benefit,Retirement on be half of Grupo BITTENCOURT - BConnected 2022,NA,179451,143
2022-08-12,NA,VCU,2016-04-01,2016-12-31,2016-04-01,2016-12-31,143,Bandeira and Capelli Ceramics Fuel Switching Project,Latin America,Brazil,Energy industries (renewable/non-renewable sources),AMS-I.E.,9198,18,13556-513003586-513003603-VCS-VCU-291-VER-BR-1-143-01042016-31122016-1,NA,Social Carbon,TRUE,2022-10-27,Studio Immagine,Environmental Benefit,Retirement on be half of Studio Immagine - Conferência Brasileira de Cores,NA,181875,143
2022-08-12,NA,VCU,2016-04-01,2016-12-31,2016-04-01,2016-12-31,143,Bandeira and Capelli Ceramics Fuel Switching Project,Latin America,Brazil,Energy industries (renewable/non-renewable sources),AMS-I.E.,9198,600,13556-513003857-513004456-VCS-VCU-291-VER-BR-1-143-01042016-31122016-1,NA,Social Carbon,FALSE,NA,,,,NA,182275,143
2022-08-12,NA,VCU,2016-04-01,2016-12-31,2016-04-01,2016-12-31,143,Bandeira and Capelli Ceramics Fuel Switching Project,Latin America,Brazil,Energy industries (renewable/non-renewable sources),AMS-I.E.,9198,7,13556-513003604-513003610-VCS-VCU-291-VER-BR-1-143-01042016-31122016-1,NA,Social Carbon,TRUE,2022-11-29,Instituto Brasileiro de Executivos de Finanças – IBEF Minas Gerais,Environmental Benefit,Retirement on be half of IBEF Minas Gerais - Jantar de Premiação do Executivo Financeiro do ano de 2022 “O Equilibrista” juntamente com o Prêmio Destaque em ESG.,NA,182286,143
2022-08-12,NA,VCU,2016-04-01,2016-12-31,2016-04-01,2016-12-31,143,Bandeira and Capelli Ceramics Fuel Switching Project,Latin America,Brazil,Energy industries (renewable/non-renewable sources),AMS-I.E.,9198,1,13556-513003611-513003611-VCS-VCU-291-VER-BR-1-143-01042016-31122016-1,NA,Social Carbon,TRUE,2023-05-19,Ouro Azul Eventos e Turismo,Environmental Benefit,Retirement on be half of Ouro Azul Eventos e Turismo,NA,185418,143
2022-08-12,NA,VCU,2016-04-01,2016-12-31,2016-04-01,2016-12-31,143,Bandeira and Capelli Ceramics Fuel Switching Project,Latin America,Brazil,Energy industries (renewable/non-renewable sources),AMS-I.E.,9198,1,13556-513003612-513003612-VCS-VCU-291-VER-BR-1-143-01042016-31122016-1,NA,Social Carbon,TRUE,2023-09-04,IBEF - Instituto Brasileiro de Executivos de Finanças - Minas Gerais,Environmental Benefit,"Retirement on be half of IBEF - MG - Evento promovido pelo Banco Inter - Conhecimento, Inovação e Impacto do pilar S do ESG",NA,205269,143
2022-08-12,NA,VCU,2016-04-01,2016-12-31,2016-04-01,2016-12-31,143,Bandeira and Capelli Ceramics Fuel Switching Project,Latin America,Brazil,Energy industries (renewable/non-renewable sources),AMS-I.E.,9198,13,13556-513003613-513003625-VCS-VCU-291-VER-BR-1-143-01042016-31122016-1,NA,Social Carbon,TRUE,2023-09-15,Iguá Saneamento S.A,Environmental Benefit,Retirement on be half of Iguá Saneamento S.A - Festival de Inovação 2023,NA,216305,143
2022-08-12,NA,VCU,2016-04-01,2016-12-31,2016-04-01,2016-12-31,143,Bandeira and Capelli Ceramics Fuel Switching Project,Latin America,Brazil,Energy industries (renewable/non-renewable sources),AMS-I.E.,9198,1,13556-513003626-513003626-VCS-VCU-291-VER-BR-1-143-01042016-31122016-1,NA,Social Carbon,TRUE,2023-10-24,Calculadora de Emissões de CO2 - Eccaplan,Environmental Benefit,Referente aos códigos 202300003.1 a 202300003.10,NA,217204,143
2022-08-12,NA,VCU,2016-04-01,2016-12-31,2016-04-01,2016-12-31,143,Bandeira and Capelli Ceramics Fuel Switching Project,Latin America,Brazil,Energy industries (renewable/non-renewable sources),AMS-I.E.,9198,1,13556-513003627-513003627-VCS-VCU-291-VER-BR-1-143-01042016-31122016-1,NA,Social Carbon,TRUE,2023-12-28,Atibaia Saneamento S.A.,Environmental Benefit,"Compensação do evento de confraternização de final de ano das operações de Atibaia Saneamento, Águas Piquete e SPAT Saneamento",NA,221373,143
2022-08-12,NA,VCU,2016-04-01,2016-12-31,2016-04-01,2016-12-31,143,Bandeira and Capelli Ceramics Fuel Switching Project,Latin America,Brazil,Energy industries (renewable/non-renewable sources),AMS-I.E.,9198,6,13556-513003628-513003633-VCS-VCU-291-VER-BR-1-143-01042016-31122016-1,NA,Social Carbon,TRUE,2024-07-31,CELINT,Environmental Benefit,Retirement on be half of CELINT:  V Fórum Anual de Governança 2024,NA,230205,143
2022-08-12,NA,VCU,2016-04-01,2016-12-31,2016-04-01,2016-12-31,143,Bandeira and Capelli Ceramics Fuel Switching Project,Latin America,Brazil,Energy industries (renewable/non-renewable sources),AMS-I.E.,9198,7,13556-513003634-513003640-VCS-VCU-291-VER-BR-1-143-01042016-31122016-1,NA,Social Carbon,TRUE,2024-08-27,Scania,Environmental Benefit,Retirement on the be half of Scania:  WORKSHOP SCANIA OPERAÇÕES COMERCIAIS BRASIL,NA,254347,143
2022-08-12,NA,VCU,2016-04-01,2016-12-31,2016-04-01,2016-12-31,143,Bandeira and Capelli Ceramics Fuel Switching Project,Latin America,Brazil,Energy industries (renewable/non-renewable sources),AMS-I.E.,9198,2,13556-513003641-513003642-VCS-VCU-291-VER-BR-1-143-01042016-31122016-1,NA,Social Carbon,TRUE,2024-10-15,IBRAM – Instituto Brasileiro de Mineração,Environmental Benefit,Retirement on be half of IBRAM – Instituto Brasileiro de Mineração - Exposibram 2024,NA,257296,143
2022-08-12,NA,VCU,2016-04-01,2016-12-31,2016-04-01,2016-12-31,143,Bandeira and Capelli Ceramics Fuel Switching Project,Latin America,Brazil,Energy industries (renewable/non-renewable sources),AMS-I.E.,9198,14,13556-513003643-513003656-VCS-VCU-291-VER-BR-1-143-01042016-31122016-1,NA,Social Carbon,FALSE,NA,,,,NA,265293,143
2022-02-11,NA,VCU,2015-01-01,2015-12-31,2015-01-01,2015-12-31,143,Bandeira and Capelli Ceramics Fuel Switching Project,Latin America,Brazil,Energy industries (renewable/non-renewable sources),AMS-I.E.,22092,8546,12450-411353170-411361715-VCS-VCU-291-VER-BR-1-143-01012015-31122015-1,NA,Social Carbon,TRUE,2022-07-18,,,,NA,160980,143
2022-02-11,NA,VCU,2016-01-01,2016-03-31,2016-01-01,2016-03-31,143,Bandeira and Capelli Ceramics Fuel Switching Project,Latin America,Brazil,Energy industries (renewable/non-renewable sources),AMS-I.E.,4513,2257,12451-411361716-411363972-VCS-VCU-291-VER-BR-1-143-01012016-31032016-1,NA,Social Carbon,FALSE,NA,,,,NA,160981,143
2022-02-11,NA,VCU,2013-01-01,2013-12-31,2013-01-01,2013-12-31,143,Bandeira and Capelli Ceramics Fuel Switching Project,Latin America,Brazil,Energy industries (renewable/non-renewable sources),AMS-I.E.,28362,1,12452-411363973-411363973-VCS-VCU-291-VER-BR-1-143-01012013-31122013-1,NA,Social Carbon,TRUE,2022-07-18,,,,NA,160982,143
2022-02-11,NA,VCU,2013-01-01,2013-12-31,2013-01-01,2013-12-31,143,Bandeira and Capelli Ceramics Fuel Switching Project,Latin America,Brazil,Energy industries (renewable/non-renewable sources),AMS-I.E.,28362,1406,12452-411363974-411365379-VCS-VCU-291-VER-BR-1-143-01012013-31122013-1,NA,Social Carbon,TRUE,2022-07-18,,,,NA,174095,143
2022-02-11,NA,VCU,2013-01-01,2013-12-31,2013-01-01,2013-12-31,143,Bandeira and Capelli Ceramics Fuel Switching Project,Latin America,Brazil,Energy industries (renewable/non-renewable sources),AMS-I.E.,28362,12774,12452-411365380-411378153-VCS-VCU-291-VER-BR-1-143-01012013-31122013-1,NA,Social Carbon,TRUE,2022-07-18,,,,NA,174096,143
2022-02-11,NA,VCU,2014-01-01,2014-12-31,2014-01-01,2014-12-31,143,Bandeira and Capelli Ceramics Fuel Switching Project,Latin America,Brazil,Energy industries (renewable/non-renewable sources),AMS-I.E.,28508,14254,12453-411378154-411392407-VCS-VCU-291-VER-BR-1-143-01012014-31122014-1,NA,Social Carbon,TRUE,2022-07-18,,,,NA,160983,143
2022-02-11,NA,VCU,2012-03-01,2012-12-31,2012-03-01,2012-12-31,143,Bandeira and Capelli Ceramics Fuel Switching Project,Latin America,Brazil,Energy industries (renewable/non-renewable sources),AMS-I.E.,27967,11539,12454-411392408-411403946-VCS-VCU-291-VER-BR-1-143-01032012-31122012-1,NA,Social Carbon,TRUE,2023-11-08,,,,NA,160984,143
2022-01-20,NA,VCU,2016-01-01,2016-03-31,2016-01-01,2016-03-31,143,Bandeira and Capelli Ceramics Fuel Switching Project,Latin America,Brazil,Energy industries (renewable/non-renewable sources),AMS-I.E.,4513,2256,12289-399255572-399257827-VCS-VCU-291-VER-BR-1-143-01012016-31032016-1,NA,Social Carbon,FALSE,NA,,,,NA,158710,143
2022-01-19,NA,VCU,2013-01-01,2013-12-31,2013-01-01,2013-12-31,143,Bandeira and Capelli Ceramics Fuel Switching Project,Latin America,Brazil,Energy industries (renewable/non-renewable sources),AMS-I.E.,28362,13747,12274-398218075-398231821-VCS-VCU-291-VER-BR-1-143-01012013-31122013-1,NA,Social Carbon,TRUE,2023-11-08,,,,NA,158337,143
2022-01-19,NA,VCU,2013-01-01,2013-12-31,2013-01-01,2013-12-31,143,Bandeira and Capelli Ceramics Fuel Switching Project,Latin America,Brazil,Energy industries (renewable/non-renewable sources),AMS-I.E.,28362,434,12274-398231822-398232255-VCS-VCU-291-VER-BR-1-143-01012013-31122013-1,NA,Social Carbon,FALSE,NA,,,,NA,216564,143
2022-01-19,NA,VCU,2014-01-01,2014-12-31,2014-01-01,2014-12-31,143,Bandeira and Capelli Ceramics Fuel Switching Project,Latin America,Brazil,Energy industries (renewable/non-renewable sources),AMS-I.E.,28508,14254,12275-398232256-398246509-VCS-VCU-291-VER-BR-1-143-01012014-31122014-1,NA,Social Carbon,FALSE,NA,,,,NA,158338,143
2022-01-19,NA,VCU,2012-03-01,2012-12-31,2012-03-01,2012-12-31,143,Bandeira and Capelli Ceramics Fuel Switching Project,Latin America,Brazil,Energy industries (renewable/non-renewable sources),AMS-I.E.,27967,164,12276-398246510-398246673-VCS-VCU-291-VER-BR-1-143-01032012-31122012-1,NA,Social Carbon,TRUE,2022-05-06,EXPRESSO TRANS MORIA TRANSPORTE EIRELI,Retirement for Person or Organization,"Retirada permanente de circulação do mercado em nome de Expresso Trans Moria Transporte Eireli, para a compensação das emissões de gases de efeito estufa geradas por sua operação em 2021.",NA,158339,143
2022-01-19,NA,VCU,2012-03-01,2012-12-31,2012-03-01,2012-12-31,143,Bandeira and Capelli Ceramics Fuel Switching Project,Latin America,Brazil,Energy industries (renewable/non-renewable sources),AMS-I.E.,27967,100,12276-398248674-398248773-VCS-VCU-291-VER-BR-1-143-01032012-31122012-1,NA,Social Carbon,FALSE,NA,,,,NA,168258,143
2022-01-19,NA,VCU,2012-03-01,2012-12-31,2012-03-01,2012-12-31,143,Bandeira and Capelli Ceramics Fuel Switching Project,Latin America,Brazil,Energy industries (renewable/non-renewable sources),AMS-I.E.,27967,1411,12276-398246674-398248084-VCS-VCU-291-VER-BR-1-143-01032012-31122012-1,NA,Social Carbon,TRUE,2022-12-23,Itaú BBA,Retirement for Person or Organization,"Offsetting of Greenhouse Gas (GHG) emissions resulting from the event ""15th Latam CEO Conference NY"" organized by Itaú BBA. | Compensação de emissões de Gases de Effect Estufa (GEE) decorrente do evento ""15th Latam CEO Conference NY"" organizado pelo Itaú BBA.",NA,168263,143
2022-01-19,NA,VCU,2012-03-01,2012-12-31,2012-03-01,2012-12-31,143,Bandeira and Capelli Ceramics Fuel Switching Project,Latin America,Brazil,Energy industries (renewable/non-renewable sources),AMS-I.E.,27967,3,12276-398248085-398248087-VCS-VCU-291-VER-BR-1-143-01032012-31122012-1,NA,Social Carbon,TRUE,2024-11-26,EBP Brasil,Retirement for Person or Organization,"Offsetting the Greenhouse Gas (GHG) emissions generated by the workshop ""Biodiversity Management: Technical Approach and Strategic Tools""",NA,189170,143
2022-01-19,NA,VCU,2012-03-01,2012-12-31,2012-03-01,2012-12-31,143,Bandeira and Capelli Ceramics Fuel Switching Project,Latin America,Brazil,Energy industries (renewable/non-renewable sources),AMS-I.E.,27967,8664,12276-398248774-398257437-VCS-VCU-291-VER-BR-1-143-01032012-31122012-1,NA,Social Carbon,FALSE,NA,,,,NA,217197,143
2022-01-19,NA,VCU,2012-03-01,2012-12-31,2012-03-01,2012-12-31,143,Bandeira and Capelli Ceramics Fuel Switching Project,Latin America,Brazil,Energy industries (renewable/non-renewable sources),AMS-I.E.,27967,586,12276-398248088-398248673-VCS-VCU-291-VER-BR-1-143-01032012-31122012-1,NA,Social Carbon,FALSE,NA,,,,NA,271443,143
2022-01-19,NA,VCU,2015-01-01,2015-12-31,2015-01-01,2015-12-31,143,Bandeira and Capelli Ceramics Fuel Switching Project,Latin America,Brazil,Energy industries (renewable/non-renewable sources),AMS-I.E.,22092,8546,12277-398257438-398265983-VCS-VCU-291-VER-BR-1-143-01012015-31122015-1,NA,Social Carbon,FALSE,NA,,,,NA,158340,143
2020-09-24,NA,VCU,2012-03-01,2012-12-31,2012-03-01,2012-12-31,143,Bandeira and Capelli Ceramics Fuel Switching Project,Latin America,Brazil,Energy industries (renewable/non-renewable sources),AMS-I.E.,27967,389,8753-42853122-42853510-VCS-VCU-291-VER-BR-1-143-01032012-31122012-1,NA,Social Carbon,TRUE,2020-09-25,"CTT EXPRESSO – SERVIÇOS POSTAIS E LOGÍSTICA, S.A.",Retirement for Person or Organization,"Os CTT compensaram 1995 tCO2e por meio da aquisição de Créditos de Carbono Premium do projeto voluntário de redução de emissões Bandeira e Capelli, referente às emissões do negócio Expresso 2019.",NA,119204,143
2020-09-24,NA,VCU,2012-03-01,2012-12-31,2012-03-01,2012-12-31,143,Bandeira and Capelli Ceramics Fuel Switching Project,Latin America,Brazil,Energy industries (renewable/non-renewable sources),AMS-I.E.,27967,595,8753-42853511-42854105-VCS-VCU-291-VER-BR-1-143-01032012-31122012-1,NA,Social Carbon,TRUE,2023-11-08,,,,NA,119222,143
2020-09-24,NA,VCU,2012-03-01,2012-12-31,2012-03-01,2012-12-31,143,Bandeira and Capelli Ceramics Fuel Switching Project,Latin America,Brazil,Energy industries (renewable/non-renewable sources),AMS-I.E.,27967,16,8753-42854106-42854121-VCS-VCU-291-VER-BR-1-143-01032012-31122012-1,NA,Social Carbon,FALSE,NA,,,,NA,216565,143
2019-08-12,NA,VCU,2012-03-01,2012-12-31,2012-03-01,2012-12-31,143,Bandeira and Capelli Ceramics Fuel Switching Project,Latin America,Brazil,Energy industries (renewable/non-renewable sources),AMS-I.E.,27967,1490,6966-361611824-361613313-VCU-009-MER-BR-1-143-01032012-31122012-1,NA,Social Carbon,TRUE,2020-09-25,"CTT EXPRESSO – SERVIÇOS POSTAIS E LOGÍSTICA, S.A.",Retirement for Person or Organization,"Os CTT compensaram 1995 tCO2e por meio da aquisição de Créditos de Carbono Premium do projeto voluntário de redução de emissões Bandeira e Capelli, referente às emissões do negócio Expresso 2019.",NA,32206,143
2019-08-12,NA,VCU,2012-03-01,2012-12-31,2012-03-01,2012-12-31,143,Bandeira and Capelli Ceramics Fuel Switching Project,Latin America,Brazil,Energy industries (renewable/non-renewable sources),AMS-I.E.,27967,510,6966-361611314-361611823-VCU-009-MER-BR-1-143-01032012-31122012-1,NA,Social Carbon,TRUE,2020-01-09,"CTT EXPRESSO â€“ SERVIÃ‡OS POSTAIS E LOGÃSTICA, S.A.",Other,"Retirada permanente de circulação do mercado em nome dos CTT, para a compensação das emissões carbónicas da oferta Expresso 2019.",NA,106495,143
2018-01-29,NA,VCU,2015-01-01,2015-12-31,2015-01-01,2015-12-31,143,Bandeira and Capelli Ceramics Fuel Switching Project,Latin America,Brazil,Energy industries (renewable/non-renewable sources),AMS-I.E.,22092,5000,5608-251220501-251225500-VCU-009-MER-BR-1-143-01012015-31122015-1,NA,Social Carbon,TRUE,2018-02-26,,,,NA,19894,143
2017-10-26,NA,VCU,2012-03-01,2012-12-31,2012-03-01,2012-12-31,143,Bandeira and Capelli Ceramics Fuel Switching Project,Latin America,Brazil,Energy industries (renewable/non-renewable sources),AMS-I.E.,27967,220,5382-235846578-235846797-VCU-009-MER-BR-1-143-01032012-31122012-1,NA,Social Carbon,TRUE,2021-06-15,,,,NA,32469,143
2017-10-26,NA,VCU,2012-03-01,2012-12-31,2012-03-01,2012-12-31,143,Bandeira and Capelli Ceramics Fuel Switching Project,Latin America,Brazil,Energy industries (renewable/non-renewable sources),AMS-I.E.,27967,1072,5382-235844451-235845522-VCU-009-MER-BR-1-143-01032012-31122012-1,NA,Social Carbon,TRUE,2018-09-11,,,,NA,102203,143
2017-10-26,NA,VCU,2012-03-01,2012-12-31,2012-03-01,2012-12-31,143,Bandeira and Capelli Ceramics Fuel Switching Project,Latin America,Brazil,Energy industries (renewable/non-renewable sources),AMS-I.E.,27967,1055,5382-235845523-235846577-VCU-009-MER-BR-1-143-01032012-31122012-1,NA,Social Carbon,TRUE,2019-05-21,,,,NA,102204,143
2017-10-26,NA,VCU,2012-03-01,2012-12-31,2012-03-01,2012-12-31,143,Bandeira and Capelli Ceramics Fuel Switching Project,Latin America,Brazil,Energy industries (renewable/non-renewable sources),AMS-I.E.,27967,153,5382-235846798-235846950-VCU-009-MER-BR-1-143-01032012-31122012-1,NA,Social Carbon,TRUE,2025-02-03,,,,NA,133625,143
2014-01-15,NA,VCU,2010-05-01,2010-12-31,2010-05-01,2010-12-31,143,Bandeira and Capelli Ceramics Fuel Switching Project,Latin America,Brazil,Energy industries (renewable/non-renewable sources),AMS-I.E.,26331,1000,3195-144881205-144882204-VCU-008-MER-BR-1-143-01052010-31122010-1,NA,Social Carbon,TRUE,2015-05-19,NA,Retirement for Person or Organization,NA,NA,9194,143
2014-01-15,NA,VCU,2010-05-01,2010-12-31,2010-05-01,2010-12-31,143,Bandeira and Capelli Ceramics Fuel Switching Project,Latin America,Brazil,Energy industries (renewable/non-renewable sources),AMS-I.E.,26331,750,3195-144880205-144880954-VCU-008-MER-BR-1-143-01052010-31122010-1,NA,Social Carbon,TRUE,2014-06-05,,,,NA,56844,143
2014-01-15,NA,VCU,2010-05-01,2010-12-31,2010-05-01,2010-12-31,143,Bandeira and Capelli Ceramics Fuel Switching Project,Latin America,Brazil,Energy industries (renewable/non-renewable sources),AMS-I.E.,26331,250,3195-144880955-144881204-VCU-008-MER-BR-1-143-01052010-31122010-1,NA,Social Carbon,TRUE,2015-09-11,,,,NA,56845,143
2014-01-15,NA,VCU,2010-05-01,2010-12-31,2010-05-01,2010-12-31,143,Bandeira and Capelli Ceramics Fuel Switching Project,Latin America,Brazil,Energy industries (renewable/non-renewable sources),AMS-I.E.,26331,24331,3195-144882205-144906535-VCU-008-MER-BR-1-143-01052010-31122010-1,NA,Social Carbon,TRUE,2014-05-13,NA,Other,"""A TAM Linhas Aéreas S.A. compensou 100.000 tCO2e referentes a mais de 4.000 voos, nas cidades sedes, durante a Copa, no período de 12/06/2014 a 13/07/2014""",NA,56846,143
2014-01-15,NA,VCU,2011-01-01,2011-12-31,2011-01-01,2011-12-31,143,Bandeira and Capelli Ceramics Fuel Switching Project,Latin America,Brazil,Energy industries (renewable/non-renewable sources),AMS-I.E.,39536,6003,3196-144912205-144918207-VCU-008-MER-BR-1-143-01012011-31122011-1,NA,Social Carbon,TRUE,2014-11-03,NA,Retirement for Person or Organization,NA,NA,9538,143
2014-01-15,NA,VCU,2011-01-01,2011-12-31,2011-01-01,2011-12-31,143,Bandeira and Capelli Ceramics Fuel Switching Project,Latin America,Brazil,Energy industries (renewable/non-renewable sources),AMS-I.E.,39536,39,3196-144918208-144918246-VCU-008-MER-BR-1-143-01012011-31122011-1,NA,Social Carbon,TRUE,2014-11-03,NA,Retirement for Person or Organization,NA,NA,9578,143
2014-01-15,NA,VCU,2011-01-01,2011-12-31,2011-01-01,2011-12-31,143,Bandeira and Capelli Ceramics Fuel Switching Project,Latin America,Brazil,Energy industries (renewable/non-renewable sources),AMS-I.E.,39536,5630,3196-144924247-144929876-VCU-008-MER-BR-1-143-01012011-31122011-1,NA,Social Carbon,TRUE,2015-06-09,NA,Retirement for Person or Organization,NA,NA,11231,143
2014-01-15,NA,VCU,2011-01-01,2011-12-31,2011-01-01,2011-12-31,143,Bandeira and Capelli Ceramics Fuel Switching Project,Latin America,Brazil,Energy industries (renewable/non-renewable sources),AMS-I.E.,39536,10448,3196-144935624-144946071-VCU-008-MER-BR-1-143-01012011-31122011-1,NA,Social Carbon,TRUE,2017-03-17,,,,NA,16037,143
2014-01-15,NA,VCU,2011-01-01,2011-12-31,2011-01-01,2011-12-31,143,Bandeira and Capelli Ceramics Fuel Switching Project,Latin America,Brazil,Energy industries (renewable/non-renewable sources),AMS-I.E.,39536,5669,3196-144906536-144912204-VCU-008-MER-BR-1-143-01012011-31122011-1,NA,Social Carbon,TRUE,2014-05-13,NA,Other,"""A TAM Linhas Aéreas S.A. compensou 100.000 tCO2e referentes a mais de 4.000 voos, nas cidades sedes, durante a Copa, no período de 12/06/2014 a 13/07/2014""",NA,56847,143
2014-01-15,NA,VCU,2011-01-01,2011-12-31,2011-01-01,2011-12-31,143,Bandeira and Capelli Ceramics Fuel Switching Project,Latin America,Brazil,Energy industries (renewable/non-renewable sources),AMS-I.E.,39536,5000,3196-144918247-144923246-VCU-008-MER-BR-1-143-01012011-31122011-1,NA,Social Carbon,TRUE,2015-09-11,,,,NA,56848,143
2014-01-15,NA,VCU,2011-01-01,2011-12-31,2011-01-01,2011-12-31,143,Bandeira and Capelli Ceramics Fuel Switching Project,Latin America,Brazil,Energy industries (renewable/non-renewable sources),AMS-I.E.,39536,670,3196-144923247-144923916-VCU-008-MER-BR-1-143-01012011-31122011-1,NA,Social Carbon,TRUE,2015-09-11,,,,NA,56849,143
2014-01-15,NA,VCU,2011-01-01,2011-12-31,2011-01-01,2011-12-31,143,Bandeira and Capelli Ceramics Fuel Switching Project,Latin America,Brazil,Energy industries (renewable/non-renewable sources),AMS-I.E.,39536,51,3196-144923917-144923967-VCU-008-MER-BR-1-143-01012011-31122011-1,NA,Social Carbon,TRUE,2016-06-23,,,,NA,56850,143
