code_muni,name_muni,code_state,abbrev_state,sg_uf,nome_municipio.x,sg_partido_prefeito,icat_prefeito,sg_ue,nome_municipio.y,uf,icat_medio,cat_medio_camara,dist,dist_abs,cat_prefeito,sintonia,sintonia_num
1303957,São Sebastião Do Uatumã,13,AM,AM,SÃO SEBASTIÃO DO UATUMÃ,UNIÃO,15.68,98450,SAO SEBASTIAO DO UATUMA,AM,20.893333333333334,1. péssimo,-5.213333333333335,5.213333333333335,1. péssimo,1. Ambos péssimos,1
1304005,Silves,13,AM,AM,SILVES,REPUBLICANOS,14.1,02771,SILVES,AM,16.68,1. péssimo,-2.58,2.58,1. péssimo,1. Ambos péssimos,1
1304062,Tabatinga,13,AM,AM,TABATINGA,REPUBLICANOS,14.1,98477,TABATINGA,AM,16.394615384615385,1. péssimo,-2.294615384615385,2.294615384615385,1. péssimo,1. Ambos péssimos,1
1304104,Tapauá,13,AM,AM,TAPAUÁ,UNIÃO,15.68,02798,TAPAUA,AM,15.827272727272726,1. péssimo,-0.14727272727272656,0.14727272727272656,1. péssimo,1. Ambos péssimos,1
1304203,Tefé,13,AM,AM,TEFÉ,UNIÃO,15.68,02810,TEFE,AM,24.547333333333334,1. péssimo,-8.867333333333335,8.867333333333335,1. péssimo,1. Ambos péssimos,1
1304237,Tonantins,13,AM,AM,TONANTINS,REPUBLICANOS,14.1,98515,TONANTINS,AM,20.56909090909091,1. péssimo,-6.469090909090911,6.469090909090911,1. péssimo,1. Ambos péssimos,1
1304260,Uarini,13,AM,AM,UARINI,UNIÃO,15.68,98493,UARINI,AM,27.764444444444443,2. ruim,-12.084444444444443,12.084444444444443,1. péssimo,2. Péssimo e ruim,2
1304302,Urucará,13,AM,AM,URUCARÁ,UNIÃO,15.68,02852,URUCARA,AM,20.549090909090907,1. péssimo,-4.869090909090907,4.869090909090907,1. péssimo,1. Ambos péssimos,1
1304401,Urucurituba,13,AM,AM,URUCURITUBA,PT,73.72,02879,URUCURITUBA,AM,33.60727272727273,2. ruim,NA,NA,4. bom,NA,NA
1400027,Amajari,14,RR,RR,AMAJARI,PP,16.94,03042,AMAJARI,RR,28.373333333333335,2. ruim,-11.433333333333334,11.433333333333334,1. péssimo,2. Péssimo e ruim,2
1400050,Alto Alegre,14,RR,RR,ALTO ALEGRE,REPUBLICANOS,14.1,03050,ALTO ALEGRE,RR,21.91090909090909,1. péssimo,-7.810909090909091,7.810909090909091,1. péssimo,1. Ambos péssimos,1
1400100,Boa Vista,14,RR,RR,BOA VISTA,MDB,17.41,03018,BOA VISTA,RR,23.521428571428572,1. péssimo,-6.111428571428572,6.111428571428572,1. péssimo,1. Ambos péssimos,1
1400159,Bonfim,14,RR,RR,BONFIM,REPUBLICANOS,14.1,03077,BONFIM,RR,23.975555555555555,1. péssimo,-9.875555555555556,9.875555555555556,1. péssimo,1. Ambos péssimos,1
1400175,Cantá,14,RR,RR,CANTÁ,PP,16.94,03069,CANTA,RR,20.084444444444443,1. péssimo,-3.144444444444442,3.144444444444442,1. péssimo,1. Ambos péssimos,1
1400209,Caracaraí,14,RR,RR,CARACARAÍ,PP,16.94,03034,CARACARAI,RR,24.495454545454542,1. péssimo,-7.555454545454545,7.555454545454545,1. péssimo,1. Ambos péssimos,1
1400233,Caroebe,14,RR,RR,CAROEBE,REPUBLICANOS,14.1,03000,CAROEBE,RR,14.333333333333334,1. péssimo,-0.23333333333333428,0.23333333333333428,1. péssimo,1. Ambos péssimos,1
1400282,Iracema,14,RR,RR,IRACEMA,REPUBLICANOS,14.1,03026,IRACEMA,RR,24.543333333333333,1. péssimo,-10.443333333333332,10.443333333333332,1. péssimo,1. Ambos péssimos,1
1400308,Mucajaí,14,RR,RR,MUCAJAÍ,REPUBLICANOS,14.1,03093,MUCAJAI,RR,30.784545454545455,2. ruim,-16.684545454545457,16.684545454545457,1. péssimo,2. Péssimo e ruim,2
1400407,Normandia,14,RR,RR,NORMANDIA,PP,16.94,03115,NORMANDIA,RR,18.02,1. péssimo,-1.0799999999999983,1.0799999999999983,1. péssimo,1. Ambos péssimos,1
1400456,Pacaraima,14,RR,RR,PACARAIMA,PP,16.94,03123,PACARAIMA,RR,21.23181818181818,1. péssimo,-4.291818181818179,4.291818181818179,1. péssimo,1. Ambos péssimos,1
1400472,Rorainópolis,14,RR,RR,RORAINÓPOLIS,REPUBLICANOS,14.1,03085,RORAINOPOLIS,RR,29.56615384615385,2. ruim,-15.466153846153846,15.466153846153846,1. péssimo,2. Péssimo e ruim,2
1400506,São João Da Baliza,14,RR,RR,SÃO JOÃO DA BALIZA,PP,16.94,03131,SAO JOAO DA BALIZA,RR,21.32,1. péssimo,-4.379999999999999,4.379999999999999,1. péssimo,1. Ambos péssimos,1
1400605,São Luiz,14,RR,RR,SÃO LUIZ,PP,16.94,03158,SAO LUIZ,RR,19.406666666666663,1. péssimo,-2.466666666666665,2.466666666666665,1. péssimo,1. Ambos péssimos,1
1400704,Uiramutã,14,RR,RR,UIRAMUTÃ,REDE,83.33,03107,UIRAMUTA,RR,42.51555555555556,2. ruim,NA,NA,5. ótimo,NA,NA
1500107,Abaetetuba,15,PA,PA,ABAETETUBA,MDB,17.41,04014,ABAETETUBA,PA,20.564666666666668,1. péssimo,-3.1546666666666674,3.1546666666666674,1. péssimo,1. Ambos péssimos,1
1500131,Abel Figueiredo,15,PA,PA,ABEL FIGUEIREDO,UNIÃO,15.68,04502,ABEL FIGUEIREDO,PA,32.06,2. ruim,-16.380000000000003,16.380000000000003,1. péssimo,2. Péssimo e ruim,2
1500206,Acará,15,PA,PA,ACARÁ,MDB,17.41,04030,ACARA,PA,40.00066666666667,2. ruim,-22.590666666666667,22.590666666666667,1. péssimo,2. Péssimo e ruim,2
1500305,Afuá,15,PA,PA,AFUÁ,MDB,17.41,04057,AFUA,PA,21.76090909090909,1. péssimo,-4.3509090909090915,4.3509090909090915,1. péssimo,1. Ambos péssimos,1
1500347,Água Azul Do Norte,15,PA,PA,ÁGUA AZUL DO NORTE,UNIÃO,15.68,04260,AGUA AZUL DO NORTE,PA,16.563636363636363,1. péssimo,-0.8836363636363629,0.8836363636363629,1. péssimo,1. Ambos péssimos,1
1500404,Alenquer,15,PA,PA,ALENQUER,MDB,17.41,04073,ALENQUER,PA,26.688,2. ruim,-9.278,9.278,1. péssimo,2. Péssimo e ruim,2
1500503,Almeirim,15,PA,PA,ALMEIRIM,MDB,17.41,04090,ALMEIRIM,PA,23.24,1. péssimo,-5.829999999999998,5.829999999999998,1. péssimo,1. Ambos péssimos,1
1500602,Altamira,15,PA,PA,ALTAMIRA,PSD,23.02,04111,ALTAMIRA,PA,28.18,2. ruim,-5.16,5.16,1. péssimo,2. Péssimo e ruim,2
1500701,Anajás,15,PA,PA,ANAJÁS,MDB,17.41,04138,ANAJAS,PA,28.145454545454545,2. ruim,-10.735454545454544,10.735454545454544,1. péssimo,2. Péssimo e ruim,2
1500800,Ananindeua,15,PA,PA,ANANINDEUA,PSB,60.65,04154,ANANINDEUA,PA,28.347272727272728,2. ruim,NA,NA,4. bom,NA,NA
1500859,Anapu,15,PA,PA,ANAPU,REPUBLICANOS,14.1,04723,ANAPU,PA,24.73307692307692,1. péssimo,-10.633076923076922,10.633076923076922,1. péssimo,1. Ambos péssimos,1
1500909,Augusto Corrêa,15,PA,PA,AUGUSTO CORRÊA,MDB,17.41,04170,AUGUSTO CORREA,PA,23.555384615384614,1. péssimo,-6.145384615384618,6.145384615384618,1. péssimo,1. Ambos péssimos,1
1500958,Aurora Do Pará,15,PA,PA,AURORA DO PARÁ,MDB,17.41,04340,AURORA DO PARA,PA,30.46818181818182,2. ruim,-13.05818181818182,13.05818181818182,1. péssimo,2. Péssimo e ruim,2
1501006,Aveiro,15,PA,PA,AVEIRO,MDB,17.41,04197,AVEIRO,PA,26.286,2. ruim,-8.876000000000001,8.876000000000001,1. péssimo,2. Péssimo e ruim,2
1501105,Bagre,15,PA,PA,BAGRE,PSD,23.02,04219,BAGRE,PA,24.762307692307697,1. péssimo,-1.742307692307694,1.742307692307694,1. péssimo,1. Ambos péssimos,1
1501204,Baião,15,PA,PA,BAIÃO,MDB,17.41,04235,BAIAO,PA,26.445333333333338,2. ruim,-9.035333333333334,9.035333333333334,1. péssimo,2. Péssimo e ruim,2
1501253,Bannach,15,PA,PA,BANNACH,UNIÃO,15.68,04588,BANNACH,PA,25.218888888888888,2. ruim,-9.538888888888888,9.538888888888888,1. péssimo,2. Péssimo e ruim,2
1501303,Barcarena,15,PA,PA,BARCARENA,PP,16.94,04251,BARCARENA,PA,22.923333333333336,1. péssimo,-5.983333333333334,5.983333333333334,1. péssimo,1. Ambos péssimos,1
1501402,Belém,15,PA,PA,BELÉM,MDB,17.41,04278,BELEM,PA,33.68714285714286,2. ruim,-16.27714285714286,16.27714285714286,1. péssimo,2. Péssimo e ruim,2
1501402,Belém,15,PA,PA,BELÉM,MDB,17.41,04278,BELEM,PA,33.68714285714286,2. ruim,-16.27714285714286,16.27714285714286,1. péssimo,2. Péssimo e ruim,2
1501451,Belterra,15,PA,PA,BELTERRA,MDB,17.41,04804,BELTERRA,PA,23.113636363636363,1. péssimo,-5.703636363636363,5.703636363636363,1. péssimo,1. Ambos péssimos,1
1501501,Benevides,15,PA,PA,BENEVIDES,MDB,17.41,04294,BENEVIDES,PA,30.123076923076923,2. ruim,-12.713076923076922,12.713076923076922,1. péssimo,2. Péssimo e ruim,2
1501576,Bom Jesus Do Tocantins,15,PA,PA,BOM JESUS DO TOCANTINS,MDB,17.41,04049,BOM JESUS DO TOCANTINS,PA,31.544545454545453,2. ruim,-14.134545454545451,14.134545454545451,1. péssimo,2. Péssimo e ruim,2
1501600,Bonito,15,PA,PA,BONITO,MDB,17.41,04316,BONITO,PA,27.89666666666667,2. ruim,-10.486666666666668,10.486666666666668,1. péssimo,2. Péssimo e ruim,2
1501709,Bragança,15,PA,PA,BRAGANÇA,MDB,17.41,04332,BRAGANCA,PA,24.917368421052632,1. péssimo,-7.507368421052632,7.507368421052632,1. péssimo,1. Ambos péssimos,1
1501725,Brasil Novo,15,PA,PA,BRASIL NOVO,MDB,17.41,04227,BRASIL NOVO,PA,17.913636363636364,1. péssimo,-0.5036363636363639,0.5036363636363639,1. péssimo,1. Ambos péssimos,1
1501758,Brejo Grande Do Araguaia,15,PA,PA,BREJO GRANDE DO ARAGUAIA,PP,16.94,05932,BREJO GRANDE DO ARAGUAIA,PA,32.056666666666665,2. ruim,-15.116666666666664,15.116666666666664,1. péssimo,2. Péssimo e ruim,2
1501782,Breu Branco,15,PA,PA,BREU BRANCO,MDB,17.41,04448,BREU BRANCO,PA,21.26153846153846,1. péssimo,-3.851538461538461,3.851538461538461,1. péssimo,1. Ambos péssimos,1
1501808,Breves,15,PA,PA,BREVES,MDB,17.41,04359,BREVES,PA,27.62470588235294,2. ruim,-10.21470588235294,10.21470588235294,1. péssimo,2. Péssimo e ruim,2
1501907,Bujaru,15,PA,PA,BUJARU,MDB,17.41,04375,BUJARU,PA,32.18454545454545,2. ruim,-14.77454545454545,14.77454545454545,1. péssimo,2. Péssimo e ruim,2
1501956,Cachoeira Do Piriá,15,PA,PA,CACHOEIRA DO PIRIÁ,MDB,17.41,04766,CACHOEIRA DO PIRIA,PA,36.52,2. ruim,-19.110000000000003,19.110000000000003,1. péssimo,2. Péssimo e ruim,2
1502004,Cachoeira Do Arari,15,PA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1502103,Cametá,15,PA,PA,CAMETÁ,MDB,17.41,04413,CAMETA,PA,32.171176470588236,2. ruim,-14.761176470588236,14.761176470588236,1. péssimo,2. Péssimo e ruim,2
1502152,Canaã Dos Carajás,15,PA,PA,CANAÃ DOS CARAJÁS,MDB,17.41,04707,CANAA DOS CARAJAS,PA,24.179333333333336,1. péssimo,-6.769333333333336,6.769333333333336,1. péssimo,1. Ambos péssimos,1
1502202,Capanema,15,PA,PA,CAPANEMA,PP,16.94,04430,CAPANEMA,PA,29.353636363636365,2. ruim,-12.413636363636364,12.413636363636364,1. péssimo,2. Péssimo e ruim,2
1502301,Capitão Poço,15,PA,PA,CAPITÃO POÇO,PP,16.94,04456,CAPITAO POCO,PA,27.832666666666665,2. ruim,-10.892666666666663,10.892666666666663,1. péssimo,2. Péssimo e ruim,2
1502400,Castanhal,15,PA,PA,CASTANHAL,UNIÃO,15.68,04472,CASTANHAL,PA,30.70904761904762,2. ruim,-15.02904761904762,15.02904761904762,1. péssimo,2. Péssimo e ruim,2
1502509,Chaves,15,PA,PA,CHAVES,PSD,23.02,04499,CHAVES,PA,27.775454545454544,2. ruim,-4.755454545454544,4.755454545454544,1. péssimo,2. Péssimo e ruim,2
1502608,Colares,15,PA,PA,COLARES,MDB,17.41,04510,COLARES,PA,25.47111111111111,2. ruim,-8.06111111111111,8.06111111111111,1. péssimo,2. Péssimo e ruim,2
1502707,Conceição Do Araguaia,15,PA,PA,CONCEIÇÃO DO ARAGUAIA,MDB,17.41,04537,CONCEICAO DO ARAGUAIA,PA,27.71923076923077,2. ruim,-10.30923076923077,10.30923076923077,1. péssimo,2. Péssimo e ruim,2
1502756,Concórdia Do Pará,15,PA,PA,CONCÓRDIA DO PARÁ,MDB,17.41,05819,CONCORDIA DO PARA,PA,37.16818181818182,2. ruim,-19.75818181818182,19.75818181818182,1. péssimo,2. Péssimo e ruim,2
1502764,Cumaru Do Norte,15,PA,PA,CUMARU DO NORTE,MDB,17.41,04529,CUMARU DO NORTE,PA,21.391111111111112,1. péssimo,-3.981111111111112,3.981111111111112,1. péssimo,1. Ambos péssimos,1
1502772,Curionópolis,15,PA,PA,CURIONÓPOLIS,MDB,17.41,05851,CURIONOPOLIS,PA,16.37909090909091,1. péssimo,1.0309090909090912,1.0309090909090912,1. péssimo,1. Ambos péssimos,1
1502806,Curralinho,15,PA,PA,CURRALINHO,PSD,23.02,04553,CURRALINHO,PA,17.518461538461537,1. péssimo,5.501538461538463,5.501538461538463,1. péssimo,1. Ambos péssimos,1
1502855,Curuá,15,PA,PA,CURUÁ,UNIÃO,15.68,04740,CURUA,PA,18.16,1. péssimo,-2.4800000000000004,2.4800000000000004,1. péssimo,1. Ambos péssimos,1
1502905,Curuçá,15,PA,PA,CURUÇÁ,MDB,17.41,04570,CURUCA,PA,27.056923076923077,2. ruim,-9.646923076923075,9.646923076923075,1. péssimo,2. Péssimo e ruim,2
1502939,Dom Eliseu,15,PA,PA,DOM ELISEU,UNIÃO,15.68,05975,DOM ELISEU,PA,22.589333333333332,1. péssimo,-6.909333333333333,6.909333333333333,1. péssimo,1. Ambos péssimos,1
1502954,Eldorado Dos Carajás,15,PA,PA,ELDORADO DOS CARAJÁS,MDB,17.41,04120,ELDORADO DOS CARAJAS,PA,23.91090909090909,1. péssimo,-6.50090909090909,6.50090909090909,1. péssimo,1. Ambos péssimos,1
1503002,Faro,15,PA,PA,FARO,PSD,23.02,04596,FARO,PA,18.204285714285714,1. péssimo,4.815714285714286,4.815714285714286,1. péssimo,1. Ambos péssimos,1
1503044,Floresta Do Araguaia,15,PA,PA,FLORESTA DO ARAGUAIA,MDB,17.41,04561,FLORESTA DO ARAGUAIA,PA,23.762727272727272,1. péssimo,-6.352727272727272,6.352727272727272,1. péssimo,1. Ambos péssimos,1
1503077,Garrafão Do Norte,15,PA,PA,GARRAFÃO DO NORTE,PSD,23.02,05878,GARRAFAO DO NORTE,PA,19.445454545454545,1. péssimo,3.5745454545454542,3.5745454545454542,1. péssimo,1. Ambos péssimos,1
1503093,Goianésia Do Pará,15,PA,PA,GOIANÉSIA DO PARÁ,UNIÃO,15.68,04006,GOIANESIA DO PARA,PA,18.625454545454545,1. péssimo,-2.9454545454545453,2.9454545454545453,1. péssimo,1. Ambos péssimos,1
1503101,Gurupá,15,PA,PA,GURUPÁ,MDB,17.41,04618,GURUPA,PA,29.28909090909091,2. ruim,-11.879090909090907,11.879090909090907,1. péssimo,2. Péssimo e ruim,2
1503200,Igarapé-Açu,15,PA,PA,IGARAPÉ-AÇU,UNIÃO,15.68,04634,IGARAPE-ACU,PA,18.603846153846153,1. péssimo,-2.923846153846153,2.923846153846153,1. péssimo,1. Ambos péssimos,1
1503309,Igarapé-Miri,15,PA,PA,IGARAPÉ-MIRI,PT,73.72,04650,IGARAPE-MIRI,PA,33.004666666666665,2. ruim,NA,NA,4. bom,NA,NA
1503408,Inhangapi,15,PA,PA,INHANGAPI,UNIÃO,15.68,04677,INHANGAPI,PA,23.253333333333337,1. péssimo,-7.573333333333334,7.573333333333334,1. péssimo,1. Ambos péssimos,1
1503457,Ipixuna Do Pará,15,PA,PA,IPIXUNA DO PARÁ,MDB,17.41,04189,IPIXUNA DO PARA,PA,35.32692307692307,2. ruim,-17.916923076923073,17.916923076923073,1. péssimo,2. Péssimo e ruim,2
1503507,Irituia,15,PA,PA,IRITUIA,PSD,23.02,04693,IRITUIA,PA,36.668461538461536,2. ruim,-13.648461538461536,13.648461538461536,1. péssimo,2. Péssimo e ruim,2
1503606,Itaituba,15,PA,PA,ITAITUBA,MDB,17.41,04715,ITAITUBA,PA,23.027058823529412,1. péssimo,-5.617058823529412,5.617058823529412,1. péssimo,1. Ambos péssimos,1
1503705,Itupiranga,15,PA,PA,ITUPIRANGA,PP,16.94,04731,ITUPIRANGA,PA,26.45615384615385,2. ruim,-9.516153846153845,9.516153846153845,1. péssimo,2. Péssimo e ruim,2
1503754,Jacareacanga,15,PA,PA,JACAREACANGA,MDB,17.41,04200,JACAREACANGA,PA,31.39,2. ruim,-13.98,13.98,1. péssimo,2. Péssimo e ruim,2
1503804,Jacundá,15,PA,PA,JACUNDÁ,MDB,17.41,04758,JACUNDA,PA,23.661538461538463,1. péssimo,-6.251538461538463,6.251538461538463,1. péssimo,1. Ambos péssimos,1
1503903,Juruti,15,PA,PA,JURUTI,MDB,17.41,04774,JURUTI,PA,21.625333333333337,1. péssimo,-4.215333333333334,4.215333333333334,1. péssimo,1. Ambos péssimos,1
1504000,Limoeiro Do Ajuru,15,PA,PA,LIMOEIRO DO AJURU,MDB,17.41,04790,LIMOEIRO DO AJURU,PA,29.724545454545456,2. ruim,-12.314545454545456,12.314545454545456,1. péssimo,2. Péssimo e ruim,2
1504059,Mãe Do Rio,15,PA,PA,MÃE DO RIO,MDB,17.41,04103,MAE DO RIO,PA,21.27769230769231,1. péssimo,-3.867692307692309,3.867692307692309,1. péssimo,1. Ambos péssimos,1
1504109,Magalhães Barata,15,PA,PA,MAGALHÃES BARATA,PDT,56.75,04812,MAGALHAES BARATA,PA,34.07333333333333,2. ruim,22.67666666666667,22.67666666666667,3. regular,4. Ruim e regular,4
1504208,Marabá,15,PA,PA,MARABÁ,PL,7.85,04839,MARABA,PA,24.693809523809524,1. péssimo,-16.843809523809526,16.843809523809526,1. péssimo,1. Ambos péssimos,1
1504307,Maracanã,15,PA,PA,MARACANÃ,MDB,17.41,04855,MARACANA,PA,24.81,1. péssimo,-7.399999999999999,7.399999999999999,1. péssimo,1. Ambos péssimos,1
1504406,Marapanim,15,PA,PA,MARAPANIM,MDB,17.41,04871,MARAPANIM,PA,24.98272727272727,1. péssimo,-7.572727272727274,7.572727272727274,1. péssimo,1. Ambos péssimos,1
1504422,Marituba,15,PA,PA,MARITUBA,MDB,17.41,04642,MARITUBA,PA,27.190666666666665,2. ruim,-9.780666666666663,9.780666666666663,1. péssimo,2. Péssimo e ruim,2
1504455,Medicilândia,15,PA,PA,MEDICILÂNDIA,UNIÃO,15.68,05770,MEDICILANDIA,PA,21.074545454545454,1. péssimo,-5.3945454545454545,5.3945454545454545,1. péssimo,1. Ambos péssimos,1
1504505,Melgaço,15,PA,PA,MELGAÇO,MDB,17.41,04898,MELGACO,PA,19.874545454545455,1. péssimo,-2.464545454545455,2.464545454545455,1. péssimo,1. Ambos péssimos,1
1504604,Mocajuba,15,PA,PA,MOCAJUBA,REPUBLICANOS,14.1,04910,MOCAJUBA,PA,34.96727272727273,2. ruim,-20.867272727272727,20.867272727272727,1. péssimo,2. Péssimo e ruim,2
1504703,Moju,15,PA,PA,MOJU,MDB,17.41,04936,MOJU,PA,31.50764705882353,2. ruim,-14.09764705882353,14.09764705882353,1. péssimo,2. Péssimo e ruim,2
1504802,Monte Alegre,15,PA,PA,MONTE ALEGRE,PP,16.94,04952,MONTE ALEGRE,PA,17.984,1. péssimo,-1.0440000000000005,1.0440000000000005,1. péssimo,1. Ambos péssimos,1
1504901,Muaná,15,PA,PA,MUANÁ,PSD,23.02,04979,MUANA,PA,31.002307692307692,2. ruim,-7.9823076923076925,7.9823076923076925,1. péssimo,2. Péssimo e ruim,2
1504950,Nova Esperança Do Piriá,15,PA,PA,NOVA ESPERANÇA DO PIRIÁ,MDB,17.41,04480,NOVA ESPERANCA DO PIRIA,PA,27.79,2. ruim,-10.38,10.38,1. péssimo,2. Péssimo e ruim,2
1504976,Nova Ipixuna,15,PA,PA,NOVA IPIXUNA,MDB,17.41,04600,NOVA IPIXUNA,PA,31.776666666666667,2. ruim,-14.366666666666667,14.366666666666667,1. péssimo,2. Péssimo e ruim,2
1505007,Nova Timboteua,15,PA,PA,NOVA TIMBOTEUA,PP,16.94,04995,NOVA TIMBOTEUA,PA,34.48111111111111,2. ruim,-17.54111111111111,17.54111111111111,1. péssimo,2. Péssimo e ruim,2
1505031,Novo Progresso,15,PA,PA,NOVO PROGRESSO,MDB,17.41,04383,NOVO PROGRESSO,PA,15.48090909090909,1. péssimo,1.9290909090909096,1.9290909090909096,1. péssimo,1. Ambos péssimos,1
1505064,Novo Repartimento,15,PA,PA,NOVO REPARTIMENTO,PSD,23.02,04421,NOVO REPARTIMENTO,PA,26.328666666666667,2. ruim,-3.3086666666666673,3.3086666666666673,1. péssimo,2. Péssimo e ruim,2
1505106,Óbidos,15,PA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1505205,Oeiras Do Pará,15,PA,PA,OEIRAS DO PARÁ,PP,16.94,05037,OEIRAS DO PARA,PA,25.51555555555555,2. ruim,-8.575555555555553,8.575555555555553,1. péssimo,2. Péssimo e ruim,2
1505304,Oriximiná,15,PA,PA,ORIXIMINÁ,REPUBLICANOS,14.1,05053,ORIXIMINA,PA,27.337333333333333,2. ruim,-13.237333333333334,13.237333333333334,1. péssimo,2. Péssimo e ruim,2
1505403,Ourém,15,PA,PA,OURÉM,UNIÃO,15.68,05070,OUREM,PA,29.831818181818186,2. ruim,-14.151818181818182,14.151818181818182,1. péssimo,2. Péssimo e ruim,2
1505437,Ourilândia Do Norte,15,PA,PA,OURILÂNDIA DO NORTE,MDB,17.41,05959,OURILANDIA DO NORTE,PA,14.829230769230769,1. péssimo,2.5807692307692314,2.5807692307692314,1. péssimo,1. Ambos péssimos,1
1505486,Pacajá,15,PA,PA,PACAJÁ,MDB,17.41,05916,PACAJA,PA,18.23307692307692,1. péssimo,-0.8230769230769219,0.8230769230769219,1. péssimo,1. Ambos péssimos,1
1505494,Palestina Do Pará,15,PA,PA,PALESTINA DO PARÁ,PP,16.94,04162,PALESTINA DO PARA,PA,23.988888888888887,1. péssimo,-7.048888888888886,7.048888888888886,1. péssimo,1. Ambos péssimos,1
1505502,Paragominas,15,PA,PA,PARAGOMINAS,MDB,17.41,05096,PARAGOMINAS,PA,25.728666666666665,2. ruim,-8.318666666666665,8.318666666666665,1. péssimo,2. Péssimo e ruim,2
1505536,Parauapebas,15,PA,PA,PARAUAPEBAS,AVANTE,33.86,05835,PARAUAPEBAS,PA,36.40470588235294,2. ruim,-2.544705882352943,2.544705882352943,2. ruim,3. Ambos ruins,3
1505551,Pau D'arco,15,PA,PA,PAU D'ARCO,MDB,17.41,04308,PAU D'ARCO,PA,35.632222222222225,2. ruim,-18.222222222222225,18.222222222222225,1. péssimo,2. Péssimo e ruim,2
1505601,Peixe-Boi,15,PA,PA,PEIXE-BOI,MDB,17.41,05118,PEIXE-BOI,PA,17.932222222222222,1. péssimo,-0.5222222222222221,0.5222222222222221,1. péssimo,1. Ambos péssimos,1
1505635,Piçarra,15,PA,PA,PIÇARRA,MDB,17.41,04782,PICARRA,PA,23.483333333333334,1. péssimo,-6.073333333333334,6.073333333333334,1. péssimo,1. Ambos péssimos,1
1505650,Placas,15,PA,PA,PLACAS,MDB,17.41,04626,PLACAS,PA,17.722727272727273,1. péssimo,-0.3127272727272725,0.3127272727272725,1. péssimo,1. Ambos péssimos,1
1505700,Ponta De Pedras,15,PA,PA,PONTA DE PEDRAS,UNIÃO,15.68,05134,PONTA DE PEDRAS,PA,33.38,2. ruim,-17.700000000000003,17.700000000000003,1. péssimo,2. Péssimo e ruim,2
1505809,Portel,15,PA,PA,PORTEL,MDB,17.41,05150,PORTEL,PA,28.918666666666667,2. ruim,-11.508666666666668,11.508666666666668,1. péssimo,2. Péssimo e ruim,2
1505908,Porto De Moz,15,PA,PA,PORTO DE MOZ,MDB,17.41,05177,PORTO DE MOZ,PA,30.615384615384617,2. ruim,-13.205384615384617,13.205384615384617,1. péssimo,2. Péssimo e ruim,2
1506005,Prainha,15,PA,PA,PRAINHA,PP,16.94,05193,PRAINHA,PA,24.39307692307692,1. péssimo,-7.453076923076921,7.453076923076921,1. péssimo,1. Ambos péssimos,1
1506104,Primavera,15,PA,PA,PRIMAVERA,PT,73.72,05215,PRIMAVERA,PA,41.03111111111111,2. ruim,NA,NA,4. bom,NA,NA
1506112,Quatipuru,15,PA,PA,QUATIPURU,MDB,17.41,04685,QUATIPURU,PA,22.37555555555555,1. péssimo,-4.965555555555554,4.965555555555554,1. péssimo,1. Ambos péssimos,1
1506138,Redenção,15,PA,PA,REDENÇÃO,PRD,20.83,05673,REDENCAO,PA,21.917333333333332,1. péssimo,-1.0873333333333337,1.0873333333333337,1. péssimo,1. Ambos péssimos,1
1506161,Rio Maria,15,PA,PA,RIO MARIA,MDB,17.41,05690,RIO MARIA,PA,35.43181818181818,2. ruim,-18.02181818181818,18.02181818181818,1. péssimo,2. Péssimo e ruim,2
1506187,Rondon Do Pará,15,PA,PA,RONDON DO PARÁ,MDB,17.41,05738,RONDON DO PARA,PA,26.93,2. ruim,-9.52,9.52,1. péssimo,2. Péssimo e ruim,2
1506195,Rurópolis,15,PA,PA,RURÓPOLIS,PP,16.94,05894,RUROPOLIS,PA,20.426153846153845,1. péssimo,-3.4861538461538437,3.4861538461538437,1. péssimo,1. Ambos péssimos,1
1506203,Salinópolis,15,PA,PA,SALINÓPOLIS,PP,16.94,05231,SALINOPOLIS,PA,17.813076923076924,1. péssimo,-0.8730769230769226,0.8730769230769226,1. péssimo,1. Ambos péssimos,1
1506302,Salvaterra,15,PA,PA,SALVATERRA,MDB,17.41,05258,SALVATERRA,PA,31.865454545454543,2. ruim,-14.455454545454543,14.455454545454543,1. péssimo,2. Péssimo e ruim,2
1506351,Santa Bárbara Do Pará,15,PA,PA,SANTA BÁRBARA DO PARÁ,MDB,17.41,04243,SANTA BARBARA DO PARA,PA,27.37181818181818,2. ruim,-9.96181818181818,9.96181818181818,1. péssimo,2. Péssimo e ruim,2
1506401,Santa Cruz Do Arari,15,PA,PA,SANTA CRUZ DO ARARI,MDB,17.41,05274,SANTA CRUZ DO ARARI,PA,29.346666666666668,2. ruim,-11.936666666666667,11.936666666666667,1. péssimo,2. Péssimo e ruim,2
1506500,Santa Isabel Do Pará,15,PA,PA,SANTA ISABEL DO PARÁ,MDB,17.41,05290,SANTA ISABEL DO PARA,PA,20.53,1. péssimo,-3.120000000000001,3.120000000000001,1. péssimo,1. Ambos péssimos,1
1506559,Santa Luzia Do Pará,15,PA,PA,SANTA LUZIA DO PARÁ,MDB,17.41,04146,SANTA LUZIA DO PARA,PA,34.517272727272726,2. ruim,-17.107272727272726,17.107272727272726,1. péssimo,2. Péssimo e ruim,2
