data,temp_max_diaria,nome,codigo_estacao,latitude,longitude,altitude,situacao,data_inicial,data_final,periodicidade_da_medicao
2024-02-20,35.8,MORADA NOVA,82588,-5.13666666,-38.35666666,43.62,Operante,2024-01-01,2024-07-31,Diaria
2024-02-21,35.4,MORADA NOVA,82588,-5.13666666,-38.35666666,43.62,Operante,2024-01-01,2024-07-31,Diaria
2024-02-22,35.8,MORADA NOVA,82588,-5.13666666,-38.35666666,43.62,Operante,2024-01-01,2024-07-31,Diaria
2024-02-23,35.1,MORADA NOVA,82588,-5.13666666,-38.35666666,43.62,Operante,2024-01-01,2024-07-31,Diaria
2024-02-24,33.8,MORADA NOVA,82588,-5.13666666,-38.35666666,43.62,Operante,2024-01-01,2024-07-31,Diaria
2024-02-26,35.6,MORADA NOVA,82588,-5.13666666,-38.35666666,43.62,Operante,2024-01-01,2024-07-31,Diaria
2024-02-27,34.6,MORADA NOVA,82588,-5.13666666,-38.35666666,43.62,Operante,2024-01-01,2024-07-31,Diaria
2024-02-28,31.6,MORADA NOVA,82588,-5.13666666,-38.35666666,43.62,Operante,2024-01-01,2024-07-31,Diaria
2024-02-29,34.2,MORADA NOVA,82588,-5.13666666,-38.35666666,43.62,Operante,2024-01-01,2024-07-31,Diaria
2024-03-01,32,MORADA NOVA,82588,-5.13666666,-38.35666666,43.62,Operante,2024-01-01,2024-07-31,Diaria
2024-03-02,35.6,MORADA NOVA,82588,-5.13666666,-38.35666666,43.62,Operante,2024-01-01,2024-07-31,Diaria
2024-03-04,33.8,MORADA NOVA,82588,-5.13666666,-38.35666666,43.62,Operante,2024-01-01,2024-07-31,Diaria
2024-03-05,30.3,MORADA NOVA,82588,-5.13666666,-38.35666666,43.62,Operante,2024-01-01,2024-07-31,Diaria
2024-03-06,30.4,MORADA NOVA,82588,-5.13666666,-38.35666666,43.62,Operante,2024-01-01,2024-07-31,Diaria
2024-03-07,33,MORADA NOVA,82588,-5.13666666,-38.35666666,43.62,Operante,2024-01-01,2024-07-31,Diaria
2024-03-08,33,MORADA NOVA,82588,-5.13666666,-38.35666666,43.62,Operante,2024-01-01,2024-07-31,Diaria
2024-03-09,34.8,MORADA NOVA,82588,-5.13666666,-38.35666666,43.62,Operante,2024-01-01,2024-07-31,Diaria
2024-03-11,34.4,MORADA NOVA,82588,-5.13666666,-38.35666666,43.62,Operante,2024-01-01,2024-07-31,Diaria
2024-03-12,34.4,MORADA NOVA,82588,-5.13666666,-38.35666666,43.62,Operante,2024-01-01,2024-07-31,Diaria
2024-03-13,34.4,MORADA NOVA,82588,-5.13666666,-38.35666666,43.62,Operante,2024-01-01,2024-07-31,Diaria
2024-03-14,33.2,MORADA NOVA,82588,-5.13666666,-38.35666666,43.62,Operante,2024-01-01,2024-07-31,Diaria
2024-03-15,33,MORADA NOVA,82588,-5.13666666,-38.35666666,43.62,Operante,2024-01-01,2024-07-31,Diaria
2024-03-16,32.6,MORADA NOVA,82588,-5.13666666,-38.35666666,43.62,Operante,2024-01-01,2024-07-31,Diaria
2024-03-18,34,MORADA NOVA,82588,-5.13666666,-38.35666666,43.62,Operante,2024-01-01,2024-07-31,Diaria
2024-03-19,34,MORADA NOVA,82588,-5.13666666,-38.35666666,43.62,Operante,2024-01-01,2024-07-31,Diaria
2024-03-20,33.9,MORADA NOVA,82588,-5.13666666,-38.35666666,43.62,Operante,2024-01-01,2024-07-31,Diaria
2024-03-21,34.4,MORADA NOVA,82588,-5.13666666,-38.35666666,43.62,Operante,2024-01-01,2024-07-31,Diaria
2024-03-22,34,MORADA NOVA,82588,-5.13666666,-38.35666666,43.62,Operante,2024-01-01,2024-07-31,Diaria
2024-03-23,34.2,MORADA NOVA,82588,-5.13666666,-38.35666666,43.62,Operante,2024-01-01,2024-07-31,Diaria
2024-03-25,33.6,MORADA NOVA,82588,-5.13666666,-38.35666666,43.62,Operante,2024-01-01,2024-07-31,Diaria
2024-03-26,34,MORADA NOVA,82588,-5.13666666,-38.35666666,43.62,Operante,2024-01-01,2024-07-31,Diaria
2024-03-27,33.4,MORADA NOVA,82588,-5.13666666,-38.35666666,43.62,Operante,2024-01-01,2024-07-31,Diaria
2024-03-28,34.8,MORADA NOVA,82588,-5.13666666,-38.35666666,43.62,Operante,2024-01-01,2024-07-31,Diaria
2024-03-29,29.6,MORADA NOVA,82588,-5.13666666,-38.35666666,43.62,Operante,2024-01-01,2024-07-31,Diaria
2024-03-30,30.2,MORADA NOVA,82588,-5.13666666,-38.35666666,43.62,Operante,2024-01-01,2024-07-31,Diaria
2024-04-01,34.4,MORADA NOVA,82588,-5.13666666,-38.35666666,43.62,Operante,2024-01-01,2024-07-31,Diaria
2024-04-02,34.2,MORADA NOVA,82588,-5.13666666,-38.35666666,43.62,Operante,2024-01-01,2024-07-31,Diaria
2024-04-03,33.6,MORADA NOVA,82588,-5.13666666,-38.35666666,43.62,Operante,2024-01-01,2024-07-31,Diaria
2024-04-04,34.4,MORADA NOVA,82588,-5.13666666,-38.35666666,43.62,Operante,2024-01-01,2024-07-31,Diaria
2024-04-05,34,MORADA NOVA,82588,-5.13666666,-38.35666666,43.62,Operante,2024-01-01,2024-07-31,Diaria
2024-04-06,33.7,MORADA NOVA,82588,-5.13666666,-38.35666666,43.62,Operante,2024-01-01,2024-07-31,Diaria
2024-04-08,33.8,MORADA NOVA,82588,-5.13666666,-38.35666666,43.62,Operante,2024-01-01,2024-07-31,Diaria
2024-04-09,34,MORADA NOVA,82588,-5.13666666,-38.35666666,43.62,Operante,2024-01-01,2024-07-31,Diaria
2024-04-10,34.8,MORADA NOVA,82588,-5.13666666,-38.35666666,43.62,Operante,2024-01-01,2024-07-31,Diaria
2024-04-11,35.2,MORADA NOVA,82588,-5.13666666,-38.35666666,43.62,Operante,2024-01-01,2024-07-31,Diaria
2024-04-12,34.8,MORADA NOVA,82588,-5.13666666,-38.35666666,43.62,Operante,2024-01-01,2024-07-31,Diaria
2024-04-13,33,MORADA NOVA,82588,-5.13666666,-38.35666666,43.62,Operante,2024-01-01,2024-07-31,Diaria
2024-04-15,33.6,MORADA NOVA,82588,-5.13666666,-38.35666666,43.62,Operante,2024-01-01,2024-07-31,Diaria
2024-04-16,33.4,MORADA NOVA,82588,-5.13666666,-38.35666666,43.62,Operante,2024-01-01,2024-07-31,Diaria
2024-04-17,33.8,MORADA NOVA,82588,-5.13666666,-38.35666666,43.62,Operante,2024-01-01,2024-07-31,Diaria
2024-04-18,34.4,MORADA NOVA,82588,-5.13666666,-38.35666666,43.62,Operante,2024-01-01,2024-07-31,Diaria
2024-04-19,34,MORADA NOVA,82588,-5.13666666,-38.35666666,43.62,Operante,2024-01-01,2024-07-31,Diaria
2024-04-20,33.4,MORADA NOVA,82588,-5.13666666,-38.35666666,43.62,Operante,2024-01-01,2024-07-31,Diaria
2024-04-22,33.1,MORADA NOVA,82588,-5.13666666,-38.35666666,43.62,Operante,2024-01-01,2024-07-31,Diaria
2024-04-23,34,MORADA NOVA,82588,-5.13666666,-38.35666666,43.62,Operante,2024-01-01,2024-07-31,Diaria
2024-04-24,34.4,MORADA NOVA,82588,-5.13666666,-38.35666666,43.62,Operante,2024-01-01,2024-07-31,Diaria
2024-04-25,34.6,MORADA NOVA,82588,-5.13666666,-38.35666666,43.62,Operante,2024-01-01,2024-07-31,Diaria
2024-04-26,34,MORADA NOVA,82588,-5.13666666,-38.35666666,43.62,Operante,2024-01-01,2024-07-31,Diaria
2024-04-27,33.4,MORADA NOVA,82588,-5.13666666,-38.35666666,43.62,Operante,2024-01-01,2024-07-31,Diaria
2024-04-29,33.6,MORADA NOVA,82588,-5.13666666,-38.35666666,43.62,Operante,2024-01-01,2024-07-31,Diaria
2024-04-30,33.6,MORADA NOVA,82588,-5.13666666,-38.35666666,43.62,Operante,2024-01-01,2024-07-31,Diaria
2024-05-01,34,MORADA NOVA,82588,-5.13666666,-38.35666666,43.62,Operante,2024-01-01,2024-07-31,Diaria
2024-05-02,34,MORADA NOVA,82588,-5.13666666,-38.35666666,43.62,Operante,2024-01-01,2024-07-31,Diaria
2024-05-03,33,MORADA NOVA,82588,-5.13666666,-38.35666666,43.62,Operante,2024-01-01,2024-07-31,Diaria
2024-05-04,32.6,MORADA NOVA,82588,-5.13666666,-38.35666666,43.62,Operante,2024-01-01,2024-07-31,Diaria
2024-05-06,33.2,MORADA NOVA,82588,-5.13666666,-38.35666666,43.62,Operante,2024-01-01,2024-07-31,Diaria
2024-05-07,32.6,MORADA NOVA,82588,-5.13666666,-38.35666666,43.62,Operante,2024-01-01,2024-07-31,Diaria
2024-05-08,33,MORADA NOVA,82588,-5.13666666,-38.35666666,43.62,Operante,2024-01-01,2024-07-31,Diaria
2024-05-09,33.4,MORADA NOVA,82588,-5.13666666,-38.35666666,43.62,Operante,2024-01-01,2024-07-31,Diaria
2024-05-10,32.8,MORADA NOVA,82588,-5.13666666,-38.35666666,43.62,Operante,2024-01-01,2024-07-31,Diaria
2024-05-11,33.6,MORADA NOVA,82588,-5.13666666,-38.35666666,43.62,Operante,2024-01-01,2024-07-31,Diaria
2024-05-13,34,MORADA NOVA,82588,-5.13666666,-38.35666666,43.62,Operante,2024-01-01,2024-07-31,Diaria
2024-05-14,33.8,MORADA NOVA,82588,-5.13666666,-38.35666666,43.62,Operante,2024-01-01,2024-07-31,Diaria
2024-05-15,33.8,MORADA NOVA,82588,-5.13666666,-38.35666666,43.62,Operante,2024-01-01,2024-07-31,Diaria
2024-05-16,33.4,MORADA NOVA,82588,-5.13666666,-38.35666666,43.62,Operante,2024-01-01,2024-07-31,Diaria
2024-05-17,33.2,MORADA NOVA,82588,-5.13666666,-38.35666666,43.62,Operante,2024-01-01,2024-07-31,Diaria
2024-05-18,32.6,MORADA NOVA,82588,-5.13666666,-38.35666666,43.62,Operante,2024-01-01,2024-07-31,Diaria
2024-05-20,33,MORADA NOVA,82588,-5.13666666,-38.35666666,43.62,Operante,2024-01-01,2024-07-31,Diaria
2024-05-21,32.6,MORADA NOVA,82588,-5.13666666,-38.35666666,43.62,Operante,2024-01-01,2024-07-31,Diaria
2024-05-22,32.8,MORADA NOVA,82588,-5.13666666,-38.35666666,43.62,Operante,2024-01-01,2024-07-31,Diaria
2024-05-23,32.8,MORADA NOVA,82588,-5.13666666,-38.35666666,43.62,Operante,2024-01-01,2024-07-31,Diaria
2024-05-24,33.4,MORADA NOVA,82588,-5.13666666,-38.35666666,43.62,Operante,2024-01-01,2024-07-31,Diaria
2024-05-25,33,MORADA NOVA,82588,-5.13666666,-38.35666666,43.62,Operante,2024-01-01,2024-07-31,Diaria
2024-05-27,33.2,MORADA NOVA,82588,-5.13666666,-38.35666666,43.62,Operante,2024-01-01,2024-07-31,Diaria
2024-05-28,29.6,MORADA NOVA,82588,-5.13666666,-38.35666666,43.62,Operante,2024-01-01,2024-07-31,Diaria
2024-05-29,31.4,MORADA NOVA,82588,-5.13666666,-38.35666666,43.62,Operante,2024-01-01,2024-07-31,Diaria
2024-05-30,32,MORADA NOVA,82588,-5.13666666,-38.35666666,43.62,Operante,2024-01-01,2024-07-31,Diaria
2024-05-31,31.4,MORADA NOVA,82588,-5.13666666,-38.35666666,43.62,Operante,2024-01-01,2024-07-31,Diaria
2024-06-01,32,MORADA NOVA,82588,-5.13666666,-38.35666666,43.62,Operante,2024-01-01,2024-07-31,Diaria
2024-06-03,33,MORADA NOVA,82588,-5.13666666,-38.35666666,43.62,Operante,2024-01-01,2024-07-31,Diaria
2024-06-04,33,MORADA NOVA,82588,-5.13666666,-38.35666666,43.62,Operante,2024-01-01,2024-07-31,Diaria
2024-06-05,32.7,MORADA NOVA,82588,-5.13666666,-38.35666666,43.62,Operante,2024-01-01,2024-07-31,Diaria
2024-06-06,33.2,MORADA NOVA,82588,-5.13666666,-38.35666666,43.62,Operante,2024-01-01,2024-07-31,Diaria
2024-06-07,29.4,MORADA NOVA,82588,-5.13666666,-38.35666666,43.62,Operante,2024-01-01,2024-07-31,Diaria
2024-06-08,33,MORADA NOVA,82588,-5.13666666,-38.35666666,43.62,Operante,2024-01-01,2024-07-31,Diaria
2024-06-10,32.4,MORADA NOVA,82588,-5.13666666,-38.35666666,43.62,Operante,2024-01-01,2024-07-31,Diaria
2024-06-11,33.1,MORADA NOVA,82588,-5.13666666,-38.35666666,43.62,Operante,2024-01-01,2024-07-31,Diaria
2024-06-12,33,MORADA NOVA,82588,-5.13666666,-38.35666666,43.62,Operante,2024-01-01,2024-07-31,Diaria
2024-06-13,32.9,MORADA NOVA,82588,-5.13666666,-38.35666666,43.62,Operante,2024-01-01,2024-07-31,Diaria
2024-06-14,32.4,MORADA NOVA,82588,-5.13666666,-38.35666666,43.62,Operante,2024-01-01,2024-07-31,Diaria
2024-06-15,31,MORADA NOVA,82588,-5.13666666,-38.35666666,43.62,Operante,2024-01-01,2024-07-31,Diaria
2024-06-17,31.6,MORADA NOVA,82588,-5.13666666,-38.35666666,43.62,Operante,2024-01-01,2024-07-31,Diaria
2024-06-18,32.5,MORADA NOVA,82588,-5.13666666,-38.35666666,43.62,Operante,2024-01-01,2024-07-31,Diaria
2024-06-19,32.4,MORADA NOVA,82588,-5.13666666,-38.35666666,43.62,Operante,2024-01-01,2024-07-31,Diaria
2024-06-20,31.6,MORADA NOVA,82588,-5.13666666,-38.35666666,43.62,Operante,2024-01-01,2024-07-31,Diaria
2024-06-21,32,MORADA NOVA,82588,-5.13666666,-38.35666666,43.62,Operante,2024-01-01,2024-07-31,Diaria
2024-06-22,31.6,MORADA NOVA,82588,-5.13666666,-38.35666666,43.62,Operante,2024-01-01,2024-07-31,Diaria
2024-06-24,32.2,MORADA NOVA,82588,-5.13666666,-38.35666666,43.62,Operante,2024-01-01,2024-07-31,Diaria
2024-06-25,33.1,MORADA NOVA,82588,-5.13666666,-38.35666666,43.62,Operante,2024-01-01,2024-07-31,Diaria
2024-06-26,33.4,MORADA NOVA,82588,-5.13666666,-38.35666666,43.62,Operante,2024-01-01,2024-07-31,Diaria
2024-06-27,33.6,MORADA NOVA,82588,-5.13666666,-38.35666666,43.62,Operante,2024-01-01,2024-07-31,Diaria
2024-06-28,33.2,MORADA NOVA,82588,-5.13666666,-38.35666666,43.62,Operante,2024-01-01,2024-07-31,Diaria
2024-06-29,33.4,MORADA NOVA,82588,-5.13666666,-38.35666666,43.62,Operante,2024-01-01,2024-07-31,Diaria
2024-02-05,38,APODI,82590,-5.62666666,-37.815,131.37,Operante,2024-01-01,2024-07-31,Diaria
2024-02-06,37.9,APODI,82590,-5.62666666,-37.815,131.37,Operante,2024-01-01,2024-07-31,Diaria
2024-02-07,38.2,APODI,82590,-5.62666666,-37.815,131.37,Operante,2024-01-01,2024-07-31,Diaria
2024-02-08,38.1,APODI,82590,-5.62666666,-37.815,131.37,Operante,2024-01-01,2024-07-31,Diaria
2024-02-09,37.4,APODI,82590,-5.62666666,-37.815,131.37,Operante,2024-01-01,2024-07-31,Diaria
2024-02-10,35.5,APODI,82590,-5.62666666,-37.815,131.37,Operante,2024-01-01,2024-07-31,Diaria
2024-02-12,37,APODI,82590,-5.62666666,-37.815,131.37,Operante,2024-01-01,2024-07-31,Diaria
2024-02-13,36.8,APODI,82590,-5.62666666,-37.815,131.37,Operante,2024-01-01,2024-07-31,Diaria
2024-02-14,35.2,APODI,82590,-5.62666666,-37.815,131.37,Operante,2024-01-01,2024-07-31,Diaria
2024-02-15,34.3,APODI,82590,-5.62666666,-37.815,131.37,Operante,2024-01-01,2024-07-31,Diaria
2024-02-16,34.4,APODI,82590,-5.62666666,-37.815,131.37,Operante,2024-01-01,2024-07-31,Diaria
2024-02-17,35,APODI,82590,-5.62666666,-37.815,131.37,Operante,2024-01-01,2024-07-31,Diaria
2024-02-18,33.4,APODI,82590,-5.62666666,-37.815,131.37,Operante,2024-01-01,2024-07-31,Diaria
2024-02-19,33.7,APODI,82590,-5.62666666,-37.815,131.37,Operante,2024-01-01,2024-07-31,Diaria
2024-02-20,29.5,APODI,82590,-5.62666666,-37.815,131.37,Operante,2024-01-01,2024-07-31,Diaria
2024-02-21,29.8,APODI,82590,-5.62666666,-37.815,131.37,Operante,2024-01-01,2024-07-31,Diaria
2024-02-22,33.3,APODI,82590,-5.62666666,-37.815,131.37,Operante,2024-01-01,2024-07-31,Diaria
2024-02-23,32.5,APODI,82590,-5.62666666,-37.815,131.37,Operante,2024-01-01,2024-07-31,Diaria
2024-02-24,33.6,APODI,82590,-5.62666666,-37.815,131.37,Operante,2024-01-01,2024-07-31,Diaria
2024-02-26,34.5,APODI,82590,-5.62666666,-37.815,131.37,Operante,2024-01-01,2024-07-31,Diaria
2024-02-27,31.9,APODI,82590,-5.62666666,-37.815,131.37,Operante,2024-01-01,2024-07-31,Diaria
2024-02-28,29.5,APODI,82590,-5.62666666,-37.815,131.37,Operante,2024-01-01,2024-07-31,Diaria
2024-02-29,33.5,APODI,82590,-5.62666666,-37.815,131.37,Operante,2024-01-01,2024-07-31,Diaria
2024-03-01,32.5,APODI,82590,-5.62666666,-37.815,131.37,Operante,2024-01-01,2024-07-31,Diaria
2024-03-02,34.2,APODI,82590,-5.62666666,-37.815,131.37,Operante,2024-01-01,2024-07-31,Diaria
2024-03-04,32.4,APODI,82590,-5.62666666,-37.815,131.37,Operante,2024-01-01,2024-07-31,Diaria
2024-03-05,33.2,APODI,82590,-5.62666666,-37.815,131.37,Operante,2024-01-01,2024-07-31,Diaria
2024-03-06,32.6,APODI,82590,-5.62666666,-37.815,131.37,Operante,2024-01-01,2024-07-31,Diaria
2024-03-07,33.3,APODI,82590,-5.62666666,-37.815,131.37,Operante,2024-01-01,2024-07-31,Diaria
2024-03-18,33.4,APODI,82590,-5.62666666,-37.815,131.37,Operante,2024-01-01,2024-07-31,Diaria
2024-03-19,30.7,APODI,82590,-5.62666666,-37.815,131.37,Operante,2024-01-01,2024-07-31,Diaria
2024-03-20,32.5,APODI,82590,-5.62666666,-37.815,131.37,Operante,2024-01-01,2024-07-31,Diaria
2024-03-21,33.3,APODI,82590,-5.62666666,-37.815,131.37,Operante,2024-01-01,2024-07-31,Diaria
2024-03-22,33.5,APODI,82590,-5.62666666,-37.815,131.37,Operante,2024-01-01,2024-07-31,Diaria
2024-03-23,32.5,APODI,82590,-5.62666666,-37.815,131.37,Operante,2024-01-01,2024-07-31,Diaria
2024-03-25,32.7,APODI,82590,-5.62666666,-37.815,131.37,Operante,2024-01-01,2024-07-31,Diaria
2024-03-26,33,APODI,82590,-5.62666666,-37.815,131.37,Operante,2024-01-01,2024-07-31,Diaria
2024-03-27,28.8,APODI,82590,-5.62666666,-37.815,131.37,Operante,2024-01-01,2024-07-31,Diaria
2024-03-28,32.5,APODI,82590,-5.62666666,-37.815,131.37,Operante,2024-01-01,2024-07-31,Diaria
2024-03-29,32.5,APODI,82590,-5.62666666,-37.815,131.37,Operante,2024-01-01,2024-07-31,Diaria
2024-03-30,29.6,APODI,82590,-5.62666666,-37.815,131.37,Operante,2024-01-01,2024-07-31,Diaria
2024-04-01,32,APODI,82590,-5.62666666,-37.815,131.37,Operante,2024-01-01,2024-07-31,Diaria
2024-04-02,33.6,APODI,82590,-5.62666666,-37.815,131.37,Operante,2024-01-01,2024-07-31,Diaria
2024-04-03,32.8,APODI,82590,-5.62666666,-37.815,131.37,Operante,2024-01-01,2024-07-31,Diaria
2024-04-04,33.2,APODI,82590,-5.62666666,-37.815,131.37,Operante,2024-01-01,2024-07-31,Diaria
2024-04-05,32.6,APODI,82590,-5.62666666,-37.815,131.37,Operante,2024-01-01,2024-07-31,Diaria
2024-04-06,32,APODI,82590,-5.62666666,-37.815,131.37,Operante,2024-01-01,2024-07-31,Diaria
2024-04-08,32.8,APODI,82590,-5.62666666,-37.815,131.37,Operante,2024-01-01,2024-07-31,Diaria
2024-04-09,33.3,APODI,82590,-5.62666666,-37.815,131.37,Operante,2024-01-01,2024-07-31,Diaria
2024-04-10,30.4,APODI,82590,-5.62666666,-37.815,131.37,Operante,2024-01-01,2024-07-31,Diaria
2024-04-11,32.4,APODI,82590,-5.62666666,-37.815,131.37,Operante,2024-01-01,2024-07-31,Diaria
2024-04-12,32.4,APODI,82590,-5.62666666,-37.815,131.37,Operante,2024-01-01,2024-07-31,Diaria
2024-04-13,32.2,APODI,82590,-5.62666666,-37.815,131.37,Operante,2024-01-01,2024-07-31,Diaria
2024-04-15,32.4,APODI,82590,-5.62666666,-37.815,131.37,Operante,2024-01-01,2024-07-31,Diaria
2024-04-16,32.5,APODI,82590,-5.62666666,-37.815,131.37,Operante,2024-01-01,2024-07-31,Diaria
2024-04-17,33.4,APODI,82590,-5.62666666,-37.815,131.37,Operante,2024-01-01,2024-07-31,Diaria
2024-04-18,32.4,APODI,82590,-5.62666666,-37.815,131.37,Operante,2024-01-01,2024-07-31,Diaria
2024-04-19,30.7,APODI,82590,-5.62666666,-37.815,131.37,Operante,2024-01-01,2024-07-31,Diaria
2024-04-20,27.8,APODI,82590,-5.62666666,-37.815,131.37,Operante,2024-01-01,2024-07-31,Diaria
2024-04-22,32.4,APODI,82590,-5.62666666,-37.815,131.37,Operante,2024-01-01,2024-07-31,Diaria
2024-04-23,32,APODI,82590,-5.62666666,-37.815,131.37,Operante,2024-01-01,2024-07-31,Diaria
2024-04-24,32,APODI,82590,-5.62666666,-37.815,131.37,Operante,2024-01-01,2024-07-31,Diaria
2024-04-25,31.3,APODI,82590,-5.62666666,-37.815,131.37,Operante,2024-01-01,2024-07-31,Diaria
2024-04-26,31.1,APODI,82590,-5.62666666,-37.815,131.37,Operante,2024-01-01,2024-07-31,Diaria
2024-04-27,31.5,APODI,82590,-5.62666666,-37.815,131.37,Operante,2024-01-01,2024-07-31,Diaria
2024-04-29,31.8,APODI,82590,-5.62666666,-37.815,131.37,Operante,2024-01-01,2024-07-31,Diaria
2024-04-30,30.4,APODI,82590,-5.62666666,-37.815,131.37,Operante,2024-01-01,2024-07-31,Diaria
2024-05-01,32.8,APODI,82590,-5.62666666,-37.815,131.37,Operante,2024-01-01,2024-07-31,Diaria
2024-05-02,32.1,APODI,82590,-5.62666666,-37.815,131.37,Operante,2024-01-01,2024-07-31,Diaria
2024-05-03,31.4,APODI,82590,-5.62666666,-37.815,131.37,Operante,2024-01-01,2024-07-31,Diaria
2024-05-04,31.3,APODI,82590,-5.62666666,-37.815,131.37,Operante,2024-01-01,2024-07-31,Diaria
2024-05-06,32.4,APODI,82590,-5.62666666,-37.815,131.37,Operante,2024-01-01,2024-07-31,Diaria
2024-05-07,32.7,APODI,82590,-5.62666666,-37.815,131.37,Operante,2024-01-01,2024-07-31,Diaria
2024-05-08,32.2,APODI,82590,-5.62666666,-37.815,131.37,Operante,2024-01-01,2024-07-31,Diaria
2024-05-09,32.5,APODI,82590,-5.62666666,-37.815,131.37,Operante,2024-01-01,2024-07-31,Diaria
2024-05-10,32.4,APODI,82590,-5.62666666,-37.815,131.37,Operante,2024-01-01,2024-07-31,Diaria
2024-05-11,32,APODI,82590,-5.62666666,-37.815,131.37,Operante,2024-01-01,2024-07-31,Diaria
2024-05-13,33.7,APODI,82590,-5.62666666,-37.815,131.37,Operante,2024-01-01,2024-07-31,Diaria
2024-05-14,34.4,APODI,82590,-5.62666666,-37.815,131.37,Operante,2024-01-01,2024-07-31,Diaria
2024-05-15,34,APODI,82590,-5.62666666,-37.815,131.37,Operante,2024-01-01,2024-07-31,Diaria
2024-05-16,33,APODI,82590,-5.62666666,-37.815,131.37,Operante,2024-01-01,2024-07-31,Diaria
2024-05-17,28.7,APODI,82590,-5.62666666,-37.815,131.37,Operante,2024-01-01,2024-07-31,Diaria
2024-05-18,32.3,APODI,82590,-5.62666666,-37.815,131.37,Operante,2024-01-01,2024-07-31,Diaria
2024-05-20,31.6,APODI,82590,-5.62666666,-37.815,131.37,Operante,2024-01-01,2024-07-31,Diaria
2024-05-21,31.9,APODI,82590,-5.62666666,-37.815,131.37,Operante,2024-01-01,2024-07-31,Diaria
2024-05-22,32.1,APODI,82590,-5.62666666,-37.815,131.37,Operante,2024-01-01,2024-07-31,Diaria
2024-05-23,31.6,APODI,82590,-5.62666666,-37.815,131.37,Operante,2024-01-01,2024-07-31,Diaria
2024-05-24,31.3,APODI,82590,-5.62666666,-37.815,131.37,Operante,2024-01-01,2024-07-31,Diaria
2024-05-25,32.5,APODI,82590,-5.62666666,-37.815,131.37,Operante,2024-01-01,2024-07-31,Diaria
2024-05-27,32.5,APODI,82590,-5.62666666,-37.815,131.37,Operante,2024-01-01,2024-07-31,Diaria
2024-05-28,31.9,APODI,82590,-5.62666666,-37.815,131.37,Operante,2024-01-01,2024-07-31,Diaria
2024-05-29,32.1,APODI,82590,-5.62666666,-37.815,131.37,Operante,2024-01-01,2024-07-31,Diaria
2024-05-30,30.3,APODI,82590,-5.62666666,-37.815,131.37,Operante,2024-01-01,2024-07-31,Diaria
2024-05-31,32,APODI,82590,-5.62666666,-37.815,131.37,Operante,2024-01-01,2024-07-31,Diaria
2024-06-01,32.4,APODI,82590,-5.62666666,-37.815,131.37,Operante,2024-01-01,2024-07-31,Diaria
2024-06-03,33.4,APODI,82590,-5.62666666,-37.815,131.37,Operante,2024-01-01,2024-07-31,Diaria
2024-06-04,31.6,APODI,82590,-5.62666666,-37.815,131.37,Operante,2024-01-01,2024-07-31,Diaria
2024-06-05,32.4,APODI,82590,-5.62666666,-37.815,131.37,Operante,2024-01-01,2024-07-31,Diaria
2024-06-06,32.5,APODI,82590,-5.62666666,-37.815,131.37,Operante,2024-01-01,2024-07-31,Diaria
2024-06-07,30.3,APODI,82590,-5.62666666,-37.815,131.37,Operante,2024-01-01,2024-07-31,Diaria
2024-06-08,32.7,APODI,82590,-5.62666666,-37.815,131.37,Operante,2024-01-01,2024-07-31,Diaria
2024-06-10,32.6,APODI,82590,-5.62666666,-37.815,131.37,Operante,2024-01-01,2024-07-31,Diaria
2024-06-11,32.3,APODI,82590,-5.62666666,-37.815,131.37,Operante,2024-01-01,2024-07-31,Diaria
2024-06-12,32.1,APODI,82590,-5.62666666,-37.815,131.37,Operante,2024-01-01,2024-07-31,Diaria
2024-06-13,32.6,APODI,82590,-5.62666666,-37.815,131.37,Operante,2024-01-01,2024-07-31,Diaria
2024-06-14,31.3,APODI,82590,-5.62666666,-37.815,131.37,Operante,2024-01-01,2024-07-31,Diaria
2024-06-15,30.3,APODI,82590,-5.62666666,-37.815,131.37,Operante,2024-01-01,2024-07-31,Diaria
2024-06-17,30.3,APODI,82590,-5.62666666,-37.815,131.37,Operante,2024-01-01,2024-07-31,Diaria
2024-06-18,31.7,APODI,82590,-5.62666666,-37.815,131.37,Operante,2024-01-01,2024-07-31,Diaria
2024-06-19,31.5,APODI,82590,-5.62666666,-37.815,131.37,Operante,2024-01-01,2024-07-31,Diaria
2024-06-20,31.6,APODI,82590,-5.62666666,-37.815,131.37,Operante,2024-01-01,2024-07-31,Diaria
2024-06-21,31.6,APODI,82590,-5.62666666,-37.815,131.37,Operante,2024-01-01,2024-07-31,Diaria
2024-06-22,32.2,APODI,82590,-5.62666666,-37.815,131.37,Operante,2024-01-01,2024-07-31,Diaria
2024-06-24,32.3,APODI,82590,-5.62666666,-37.815,131.37,Operante,2024-01-01,2024-07-31,Diaria
2024-06-25,32.5,APODI,82590,-5.62666666,-37.815,131.37,Operante,2024-01-01,2024-07-31,Diaria
2024-06-26,32.8,APODI,82590,-5.62666666,-37.815,131.37,Operante,2024-01-01,2024-07-31,Diaria
2024-06-27,33,APODI,82590,-5.62666666,-37.815,131.37,Operante,2024-01-01,2024-07-31,Diaria
2024-06-28,32.4,APODI,82590,-5.62666666,-37.815,131.37,Operante,2024-01-01,2024-07-31,Diaria
2024-06-29,33.2,APODI,82590,-5.62666666,-37.815,131.37,Operante,2024-01-01,2024-07-31,Diaria
